, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2006-12-18,4470.0,19512.0,1080.0,1153.0,1421.0,3883.0,188.0,436.0,175.0,940.0,1466.0,879.0,2345.0,204.0,3496.0,4854.0,14577.0,15549.0,1015.0,18332.0,6200.0,6441.0,367.0,94937.0,314.0,102337.0,111027.0,1221.0,557.0,112128.0,1424.0,112318.0,133.0,1397.0,109844.0,108719.0,235.0,245.0,310.0,376.0,576.0,150.0,1369.0,294.0,643.0,569.0,839.0,2858.0,4099.0,480.0,562.0,1689.0,433.0,1858.0,464.0,1571.0,2129.0,2665.0,2111.0,44.0,3674.0,3691.0,3501.0,3306.0,238.0,6132.0,2595.0,133.0,8853.0,108.0,108.0,205.0,203.0,67.0,265.0,281.0,397.0,295.0,816.0,98.0,63.0,13.0,81.0,576.0,96.0,1134.0,317.0,12105.0,14128.0,5626.0,2251.0,26536.0,3891.0,4171.0,6415.0,32950.0,32950.0,33570.0,33570.0,1035.0,132221.0,338.0,814.0,231.0,951.0,646.0,1040.0,131859.0,7691.0,133562.0,2871.0,1869.0,2122.0,140870.0
2006-12-19,4377.0,23594.0,1047.0,1107.0,1355.0,3842.0,187.0,433.0,169.0,927.0,1597.0,857.0,2455.0,198.0,3398.0,4968.0,14090.0,15021.0,997.0,18991.0,5342.0,6380.0,355.0,94811.0,310.0,101696.0,100000.0,1171.0,546.0,102357.0,1384.0,105437.0,131.0,1351.0,108259.0,108772.0,217.0,219.0,294.0,370.0,562.0,135.0,1231.0,270.0,601.0,521.0,773.0,2519.0,3606.0,478.0,559.0,1675.0,414.0,1815.0,462.0,1571.0,2113.0,2670.0,2121.0,44.0,3430.0,3427.0,3283.0,3221.0,232.0,6048.0,2595.0,129.0,8812.0,108.0,108.0,204.0,193.0,67.0,264.0,282.0,375.0,296.0,830.0,91.0,60.0,13.0,89.0,553.0,95.0,1102.0,220.0,11438.0,12784.0,5540.0,1937.0,26119.0,3320.0,3880.0,5570.0,31689.0,31689.0,32173.0,32173.0,793.0,149271.0,304.0,729.0,189.0,733.0,605.0,801.0,153720.0,7251.0,157659.0,2621.0,1460.0,1764.0,163220.0
2006-12-20,4286.0,23557.0,1017.0,1077.0,1311.0,3791.0,186.0,431.0,163.0,915.0,1714.0,858.0,2572.0,193.0,3482.0,4925.0,14021.0,14913.0,978.0,18093.0,4634.0,6343.0,340.0,94446.0,313.0,101303.0,100000.0,1101.0,535.0,101873.0,1345.0,104209.0,129.0,1314.0,105539.0,105545.0,201.0,202.0,279.0,350.0,547.0,124.0,1173.0,247.0,564.0,478.0,721.0,2388.0,3206.0,476.0,557.0,1661.0,409.0,1789.0,461.0,1562.0,2092.0,2662.0,2132.0,44.0,3352.0,3315.0,3081.0,3010.0,227.0,5854.0,2595.0,125.0,8993.0,107.0,107.0,203.0,183.0,67.0,263.0,283.0,353.0,296.0,831.0,89.0,58.0,13.0,99.0,533.0,94.0,1070.0,180.0,11226.0,12248.0,5466.0,1769.0,25417.0,2934.0,3640.0,5103.0,30520.0,30520.0,30934.0,30934.0,610.0,142202.0,287.0,693.0,158.0,636.0,583.0,710.0,148618.0,7102.0,153208.0,2401.0,1241.0,1475.0,159563.0
2006-12-21,4202.0,23530.0,989.0,1055.0,1278.0,3750.0,185.0,429.0,158.0,904.0,1698.0,866.0,2564.0,188.0,3612.0,4853.0,14124.0,14984.0,959.0,18082.0,4094.0,6309.0,325.0,93967.0,323.0,100820.0,97500.0,1058.0,525.0,99818.0,1308.0,102659.0,127.0,1280.0,104489.0,104621.0,187.0,189.0,266.0,332.0,534.0,116.0,1132.0,227.0,531.0,442.0,676.0,2308.0,2982.0,475.0,554.0,1647.0,407.0,1768.0,460.0,1547.0,2062.0,2653.0,2142.0,44.0,3329.0,3287.0,3015.0,2883.0,224.0,5674.0,2595.0,122.0,9150.0,107.0,107.0,203.0,176.0,67.0,262.0,284.0,332.0,296.0,836.0,88.0,57.0,16.0,154.0,515.0,93.0,1047.0,168.0,11242.0,12071.0,5398.0,1680.0,24909.0,2656.0,3439.0,4770.0,29678.0,29678.0,30082.0,30082.0,530.0,139602.0,271.0,679.0,147.0,634.0,567.0,685.0,145018.0,7019.0,149219.0,2229.0,1317.0,1673.0,154496.0
2006-12-22,4125.0,23226.0,962.0,1035.0,1249.0,3716.0,185.0,427.0,154.0,893.0,1663.0,877.0,2540.0,184.0,3633.0,4793.0,14210.0,15040.0,940.0,18093.0,3776.0,6277.0,311.0,93679.0,336.0,100489.0,86250.0,1027.0,515.0,88941.0,1273.0,92359.0,125.0,1248.0,95137.0,95620.0,174.0,177.0,258.0,316.0,527.0,110.0,1099.0,209.0,501.0,412.0,636.0,2253.0,2854.0,473.0,552.0,1633.0,405.0,1753.0,459.0,1531.0,2030.0,2639.0,2153.0,44.0,3311.0,3266.0,2988.0,2845.0,223.0,5599.0,2595.0,119.0,9154.0,107.0,107.0,202.0,170.0,67.0,261.0,286.0,312.0,296.0,840.0,89.0,57.0,18.0,206.0,499.0,92.0,1028.0,177.0,11470.0,12208.0,5335.0,1635.0,21487.0,2444.0,3266.0,4513.0,26000.0,26000.0,26394.0,26394.0,503.0,133712.0,256.0,674.0,141.0,648.0,555.0,684.0,140523.0,6973.0,144941.0,2082.0,1177.0,1618.0,150852.0
2006-12-23,4052.0,18961.0,937.0,1016.0,1222.0,3685.0,184.0,425.0,150.0,883.0,1631.0,889.0,2521.0,180.0,3590.0,4741.0,14202.0,15004.0,920.0,18017.0,3536.0,6247.0,298.0,93099.0,348.0,99922.0,68750.0,1000.0,505.0,72008.0,1239.0,76092.0,123.0,1217.0,79729.0,80484.0,162.0,167.0,250.0,300.0,521.0,105.0,1074.0,194.0,474.0,386.0,601.0,2200.0,2770.0,472.0,549.0,1619.0,404.0,1742.0,458.0,1516.0,1998.0,2626.0,2164.0,44.0,3300.0,3252.0,2970.0,2831.0,223.0,5573.0,2595.0,117.0,9106.0,106.0,106.0,201.0,164.0,66.0,260.0,287.0,294.0,296.0,841.0,88.0,57.0,17.0,205.0,485.0,91.0,1012.0,183.0,11621.0,12370.0,5276.0,1613.0,20871.0,2281.0,3111.0,4313.0,25183.0,25183.0,25568.0,25568.0,485.0,119704.0,242.0,662.0,137.0,669.0,543.0,690.0,127149.0,6926.0,131751.0,1960.0,1042.0,1414.0,137635.0
2006-12-24,3985.0,14843.0,913.0,999.0,1198.0,3657.0,183.0,423.0,146.0,874.0,1603.0,904.0,2506.0,175.0,3546.0,4694.0,14157.0,14934.0,901.0,17899.0,3333.0,6238.0,286.0,92922.0,357.0,99671.0,47500.0,976.0,496.0,50091.0,1207.0,53739.0,121.0,1187.0,57261.0,58115.0,152.0,158.0,242.0,286.0,516.0,101.0,1052.0,180.0,450.0,364.0,571.0,2129.0,2704.0,470.0,547.0,1605.0,402.0,1732.0,457.0,1500.0,1967.0,2613.0,2175.0,44.0,3292.0,3242.0,2958.0,2825.0,223.0,5562.0,2595.0,115.0,9076.0,106.0,106.0,201.0,160.0,66.0,259.0,288.0,277.0,296.0,843.0,88.0,58.0,18.0,206.0,473.0,90.0,999.0,186.0,11610.0,12374.0,5219.0,1579.0,20817.0,2156.0,2970.0,4168.0,24985.0,24985.0,25360.0,25360.0,487.0,101602.0,229.0,625.0,133.0,682.0,533.0,707.0,110061.0,6898.0,114862.0,1852.0,1055.0,1390.0,120866.0
2006-12-25,3925.0,14318.0,890.0,982.0,1175.0,3632.0,183.0,421.0,142.0,865.0,1577.0,919.0,2496.0,172.0,3507.0,4654.0,14119.0,14871.0,882.0,17789.0,3169.0,6242.0,274.0,92742.0,356.0,99498.0,53750.0,954.0,487.0,52579.0,1177.0,52440.0,119.0,1158.0,51390.0,50985.0,143.0,149.0,235.0,274.0,511.0,97.0,1032.0,168.0,429.0,345.0,544.0,2067.0,2635.0,469.0,545.0,1592.0,401.0,1723.0,456.0,1485.0,1935.0,2600.0,2185.0,44.0,3286.0,3234.0,2948.0,2823.0,224.0,5557.0,2595.0,113.0,9050.0,106.0,106.0,200.0,156.0,66.0,258.0,289.0,260.0,296.0,844.0,88.0,59.0,18.0,212.0,462.0,89.0,988.0,192.0,11579.0,12332.0,5165.0,1528.0,20633.0,2059.0,2842.0,4053.0,24686.0,24686.0,25053.0,25053.0,523.0,82326.0,218.0,578.0,130.0,671.0,523.0,727.0,89986.0,6868.0,94634.0,1755.0,1036.0,1460.0,100407.0
2006-12-26,3868.0,11535.0,869.0,966.0,1153.0,3610.0,182.0,420.0,139.0,857.0,1553.0,935.0,2488.0,168.0,3473.0,4615.0,14089.0,14818.0,864.0,17694.0,3048.0,6247.0,263.0,92573.0,354.0,99330.0,95000.0,935.0,480.0,95560.0,1148.0,96086.0,117.0,1130.0,93285.0,91698.0,134.0,141.0,229.0,262.0,507.0,94.0,1014.0,157.0,411.0,329.0,521.0,2019.0,2584.0,468.0,543.0,1580.0,400.0,1715.0,455.0,1470.0,1904.0,2587.0,2196.0,44.0,3281.0,3227.0,2940.0,2824.0,225.0,5556.0,2595.0,111.0,9007.0,106.0,106.0,200.0,153.0,66.0,257.0,290.0,245.0,296.0,846.0,88.0,60.0,18.0,215.0,452.0,88.0,976.0,197.0,11566.0,12311.0,5113.0,1483.0,20433.0,1985.0,2724.0,3976.0,24409.0,24409.0,24767.0,24767.0,579.0,91515.0,207.0,555.0,127.0,635.0,515.0,752.0,92372.0,6833.0,95376.0,1670.0,1186.0,1579.0,98204.0
2006-12-27,3815.0,11489.0,849.0,950.0,1133.0,3589.0,182.0,418.0,137.0,849.0,1532.0,936.0,2468.0,164.0,3442.0,4580.0,14067.0,14775.0,845.0,17610.0,2948.0,6267.0,252.0,92429.0,352.0,99195.0,95000.0,919.0,474.0,96498.0,1120.0,98817.0,115.0,1103.0,99929.0,99929.0,126.0,134.0,223.0,251.0,504.0,91.0,998.0,148.0,394.0,315.0,501.0,1983.0,2537.0,466.0,541.0,1568.0,399.0,1708.0,454.0,1455.0,1872.0,2575.0,2207.0,44.0,3277.0,3220.0,2933.0,2826.0,226.0,5557.0,2595.0,110.0,8963.0,105.0,105.0,199.0,150.0,66.0,256.0,291.0,230.0,296.0,848.0,87.0,61.0,18.0,214.0,443.0,87.0,962.0,202.0,11544.0,12289.0,5064.0,1442.0,18747.0,1931.0,2616.0,3912.0,22659.0,22659.0,23009.0,23009.0,531.0,123893.0,197.0,509.0,124.0,605.0,508.0,776.0,126790.0,6667.0,129484.0,1595.0,1041.0,1418.0,131608.0
