, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-12-17,3868.0,5398.0,802.0,490.0,872.0,3714.0,205.0,488.0,177.0,466.0,1174.0,871.0,2044.0,175.0,2873.0,4482.0,10701.0,11666.0,318.0,12127.0,1941.0,4892.0,5617.0,180.0,88513.0,602.0,94537.0,92933.0,1471.0,620.0,95731.0,582.0,97257.0,104.0,1256.0,102153.0,101390.0,225.0,211.0,352.0,404.0,88.0,1179.0,156.0,458.0,337.0,687.0,2157.0,3283.0,276.0,459.0,1215.0,369.0,1578.0,486.0,1176.0,1510.0,2208.0,1477.0,38.0,2327.0,2330.0,1986.0,2256.0,152.0,4867.0,534.0,68.0,7149.0,111.0,165.0,146.0,27.0,45.0,194.0,240.0,81.0,250.0,800.0,1.0,50.0,23.0,50.0,371.0,94.0,947.0,181.0,8379.0,9585.0,5131.0,1353.0,17544.0,2780.0,1689.0,4474.0,21633.0,21633.0,21786.0,21786.0,355.0,104110.0,121.0,200.0,102.0,319.0,255.0,530.0,106231.0,5116.0,121221.0,952.0,702.0,801.0,123453.0
2013-12-18,3846.0,5578.0,809.0,528.0,861.0,3750.0,203.0,488.0,176.0,462.0,1173.0,868.0,2040.0,174.0,2801.0,4472.0,10619.0,11581.0,314.0,11981.0,1858.0,4864.0,5618.0,198.0,89222.0,598.0,95020.0,89999.0,1453.0,616.0,92594.0,544.0,93857.0,98.0,1210.0,98694.0,98818.0,259.0,220.0,363.0,450.0,100.0,1182.0,147.0,442.0,351.0,738.0,2212.0,3217.0,274.0,451.0,1160.0,366.0,1576.0,482.0,1166.0,1496.0,2188.0,1488.0,37.0,2350.0,2342.0,1954.0,2206.0,150.0,4806.0,534.0,72.0,7172.0,111.0,166.0,144.0,27.0,45.0,206.0,237.0,83.0,250.0,800.0,1.0,50.0,23.0,52.0,362.0,92.0,931.0,176.0,8309.0,9208.0,5060.0,1329.0,17813.0,2629.0,1687.0,4381.0,22130.0,22130.0,22268.0,22268.0,356.0,126252.0,133.0,226.0,98.0,302.0,294.0,556.0,130070.0,5147.0,123163.0,944.0,719.0,788.0,126056.0
2013-12-19,3843.0,9012.0,784.0,528.0,872.0,3726.0,202.0,487.0,172.0,458.0,1164.0,850.0,2014.0,175.0,2718.0,4486.0,10532.0,11490.0,310.0,11828.0,1854.0,4834.0,5590.0,211.0,89151.0,598.0,95164.0,89999.0,1437.0,591.0,92520.0,542.0,93722.0,94.0,1188.0,98001.0,98018.0,259.0,234.0,382.0,538.0,126.0,1198.0,139.0,428.0,351.0,776.0,2270.0,3233.0,271.0,449.0,1158.0,362.0,1531.0,478.0,1160.0,1484.0,2170.0,1497.0,37.0,2343.0,2344.0,1966.0,2211.0,150.0,4779.0,534.0,73.0,7181.0,110.0,168.0,144.0,28.0,45.0,215.0,237.0,86.0,250.0,796.0,2.0,49.0,23.0,52.0,360.0,90.0,922.0,176.0,8360.0,9038.0,4987.0,1555.0,18178.0,2505.0,1818.0,4317.0,22494.0,22494.0,22620.0,22620.0,394.0,124349.0,177.0,238.0,109.0,313.0,324.0,590.0,129206.0,5125.0,130282.0,935.0,730.0,793.0,132230.0
2013-12-20,3822.0,9896.0,774.0,519.0,882.0,3724.0,202.0,485.0,169.0,456.0,1158.0,834.0,1991.0,164.0,2616.0,4465.0,10452.0,11406.0,306.0,11712.0,1867.0,4744.0,5554.0,170.0,88963.0,598.0,94963.0,89999.0,1419.0,578.0,92457.0,518.0,93655.0,92.0,1157.0,97590.0,97607.0,224.0,197.0,343.0,411.0,90.0,1211.0,132.0,414.0,328.0,675.0,2271.0,3270.0,269.0,459.0,1246.0,359.0,1534.0,475.0,1154.0,1475.0,2156.0,1508.0,37.0,2309.0,2308.0,1952.0,2200.0,150.0,4777.0,534.0,70.0,7170.0,109.0,168.0,144.0,29.0,44.0,204.0,236.0,89.0,250.0,792.0,5.0,49.0,23.0,53.0,354.0,89.0,916.0,174.0,8426.0,9100.0,4920.0,1579.0,17969.0,2504.0,1765.0,4318.0,22287.0,22287.0,22405.0,22405.0,412.0,124504.0,146.0,260.0,87.0,329.0,327.0,616.0,129316.0,5080.0,128178.0,921.0,662.0,781.0,130794.0
2013-12-21,3804.0,9196.0,768.0,509.0,871.0,3736.0,202.0,481.0,169.0,456.0,1153.0,820.0,1973.0,151.0,2566.0,4467.0,10373.0,11324.0,303.0,11612.0,1819.0,3693.0,4716.0,138.0,89065.0,598.0,94899.0,88124.0,1402.0,572.0,90882.0,504.0,92434.0,90.0,1132.0,96432.0,96547.0,260.0,240.0,381.0,458.0,96.0,1165.0,125.0,403.0,318.0,679.0,2176.0,3262.0,266.0,461.0,1273.0,357.0,1608.0,472.0,1148.0,1466.0,2142.0,1518.0,37.0,2343.0,2321.0,1932.0,2172.0,148.0,4754.0,534.0,68.0,7156.0,109.0,169.0,144.0,30.0,44.0,193.0,233.0,92.0,250.0,790.0,5.0,48.0,23.0,54.0,348.0,88.0,909.0,169.0,8460.0,9142.0,4861.0,1447.0,17738.0,2406.0,1412.0,4158.0,21896.0,21896.0,22005.0,22005.0,332.0,123289.0,116.0,258.0,71.0,344.0,308.0,602.0,128248.0,5053.0,126535.0,908.0,914.0,808.0,128703.0
2013-12-22,3778.0,5807.0,764.0,497.0,857.0,3719.0,202.0,480.0,169.0,454.0,1147.0,813.0,1960.0,146.0,2540.0,4464.0,10340.0,11290.0,300.0,11558.0,1704.0,3632.0,4395.0,133.0,88464.0,596.0,95124.0,84999.0,1385.0,567.0,87350.0,492.0,88602.0,88.0,1106.0,92085.0,92210.0,253.0,237.0,387.0,464.0,94.0,1162.0,120.0,393.0,312.0,767.0,2234.0,3206.0,264.0,451.0,1200.0,355.0,1624.0,468.0,1142.0,1456.0,2128.0,1527.0,37.0,2420.0,2396.0,1976.0,2198.0,148.0,4744.0,534.0,67.0,7146.0,108.0,171.0,144.0,31.0,44.0,196.0,233.0,96.0,250.0,788.0,16.0,48.0,23.0,54.0,344.0,86.0,899.0,168.0,8484.0,9192.0,4800.0,1481.0,15613.0,2267.0,1299.0,3990.0,19604.0,19604.0,19710.0,19710.0,331.0,119388.0,102.0,226.0,68.0,348.0,294.0,581.0,125187.0,5037.0,129892.0,910.0,1216.0,890.0,132830.0
2013-12-23,3767.0,5424.0,758.0,489.0,840.0,3703.0,202.0,479.0,169.0,449.0,1141.0,800.0,1941.0,142.0,2519.0,4444.0,10324.0,11276.0,298.0,11528.0,1675.0,3599.0,4367.0,160.0,84581.0,592.0,91072.0,88749.0,1370.0,564.0,90341.0,491.0,90818.0,88.0,1082.0,92939.0,92756.0,291.0,250.0,394.0,521.0,101.0,1174.0,114.0,383.0,315.0,734.0,2260.0,3219.0,262.0,444.0,1150.0,354.0,1571.0,466.0,1136.0,1445.0,2111.0,1536.0,37.0,2419.0,2414.0,2032.0,2256.0,146.0,4785.0,534.0,67.0,7137.0,107.0,170.0,142.0,32.0,44.0,206.0,233.0,99.0,250.0,786.0,17.0,50.0,23.0,55.0,338.0,85.0,890.0,167.0,8509.0,9248.0,4733.0,1415.0,15336.0,2204.0,1543.0,3924.0,19260.0,19260.0,19366.0,19366.0,378.0,114901.0,98.0,207.0,70.0,321.0,288.0,568.0,120009.0,5023.0,126997.0,912.0,1061.0,838.0,130188.0
2013-12-24,3746.0,5384.0,752.0,480.0,825.0,3716.0,202.0,479.0,169.0,446.0,1139.0,793.0,1932.0,176.0,2507.0,4427.0,10321.0,11275.0,296.0,11510.0,1995.0,3567.0,4366.0,298.0,84504.0,591.0,90460.0,91249.0,1355.0,560.0,94209.0,572.0,95998.0,87.0,1112.0,98973.0,98966.0,370.0,357.0,519.0,847.0,350.0,1248.0,159.0,496.0,596.0,1170.0,2369.0,3332.0,260.0,439.0,1124.0,350.0,1518.0,464.0,1130.0,1436.0,2098.0,1547.0,37.0,2374.0,2370.0,2021.0,2256.0,144.0,4818.0,534.0,67.0,7129.0,107.0,171.0,141.0,32.0,44.0,202.0,232.0,102.0,250.0,784.0,15.0,50.0,23.0,56.0,331.0,84.0,882.0,168.0,8538.0,9284.0,4686.0,1446.0,16429.0,2307.0,2574.0,4251.0,20680.0,20680.0,21206.0,21206.0,582.0,119408.0,133.0,201.0,106.0,302.0,292.0,564.0,122955.0,5041.0,126452.0,1055.0,1102.0,868.0,128948.0
2013-12-25,3730.0,5399.0,746.0,470.0,815.0,3721.0,199.0,478.0,169.0,446.0,1138.0,790.0,1928.0,337.0,2673.0,4441.0,10486.0,11457.0,298.0,11628.0,2918.0,3559.0,4514.0,606.0,84502.0,591.0,90444.0,83124.0,1342.0,556.0,85681.0,610.0,87350.0,90.0,1175.0,90591.0,90922.0,351.0,358.0,526.0,978.0,344.0,1664.0,177.0,676.0,518.0,2206.0,3754.0,3809.0,258.0,451.0,1209.0,347.0,1506.0,460.0,1124.0,1428.0,2085.0,1557.0,37.0,2331.0,2324.0,1978.0,2212.0,144.0,4796.0,534.0,67.0,7128.0,107.0,173.0,141.0,32.0,44.0,193.0,229.0,105.0,250.0,784.0,18.0,51.0,23.0,57.0,326.0,82.0,876.0,165.0,8572.0,9321.0,4642.0,1644.0,16817.0,2646.0,4028.0,5203.0,22019.0,22019.0,25027.0,25027.0,1523.0,124632.0,192.0,220.0,256.0,306.0,324.0,584.0,129566.0,5196.0,128000.0,1372.0,1611.0,1220.0,131331.0
2013-12-26,3708.0,5378.0,742.0,462.0,808.0,3710.0,198.0,476.0,168.0,446.0,1136.0,783.0,1919.0,261.0,2628.0,4439.0,10588.0,11574.0,301.0,11767.0,3226.0,3566.0,4453.0,269.0,84707.0,591.0,90552.0,85624.0,1329.0,550.0,86716.0,534.0,86894.0,88.0,1100.0,87931.0,87760.0,288.0,272.0,391.0,638.0,158.0,1586.0,157.0,607.0,435.0,1541.0,3945.0,4648.0,256.0,457.0,1260.0,346.0,1578.0,457.0,1118.0,1418.0,2072.0,1568.0,37.0,2352.0,2323.0,1947.0,2172.0,145.0,4751.0,534.0,67.0,7148.0,106.0,174.0,141.0,34.0,44.0,190.0,229.0,110.0,250.0,782.0,19.0,50.0,23.0,57.0,322.0,81.0,868.0,164.0,8606.0,9389.0,4595.0,1466.0,15627.0,2906.0,2828.0,5176.0,20802.0,20802.0,22172.0,22172.0,958.0,117992.0,138.0,278.0,134.0,310.0,317.0,606.0,124174.0,5188.0,124261.0,1172.0,1348.0,970.0,128411.0
