, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-07-14,15308.0,15062.0,3815.0,4700.0,5010.0,16904.0,246.0,678.0,471.0,1899.0,3533.0,3088.0,6832.0,397.0,9410.0,18712.0,29174.0,30138.0,733.0,32011.0,3269.0,4694.0,170.0,133494.0,1511.0,139976.0,124772.0,2423.0,1462.0,123916.0,3501.0,126224.0,451.0,4202.0,131277.0,132005.0,279.0,381.0,404.0,1134.0,3748.0,68.0,3920.0,327.0,990.0,809.0,1422.0,797.0,1816.0,694.0,684.0,1570.0,1885.0,2338.0,2384.0,8446.0,10785.0,12791.0,13242.0,26.0,7200.0,6733.0,3674.0,3096.0,41.0,4775.0,3244.0,147.0,7832.0,434.0,434.0,393.0,71.0,86.0,259.0,637.0,4466.0,1322.0,982.0,8.0,49.0,0.0,46.0,402.0,216.0,2554.0,256.0,10540.0,11283.0,12470.0,2214.0,28793.0,9164.0,5381.0,19001.0,47794.0,54025.0,54091.0,54091.0,26.0,195775.0,78.0,82.0,8.0,123.0,409.0,586.0,197987.0,5269.0,198370.0,1277.0,835.0,1142.0,204716.0
2008-07-15,14947.0,14978.0,3723.0,4684.0,4661.0,16812.0,225.0,620.0,442.0,1794.0,3321.0,2894.0,6389.0,383.0,8833.0,18886.0,25955.0,26896.0,714.0,27991.0,3078.0,4641.0,164.0,132142.0,1418.0,139099.0,137000.0,2265.0,1404.0,140734.0,3628.0,143951.0,420.0,4592.0,148201.0,147918.0,287.0,359.0,393.0,1130.0,3735.0,65.0,4026.0,295.0,983.0,749.0,1398.0,1010.0,1944.0,687.0,566.0,1419.0,1716.0,2071.0,2195.0,7845.0,10118.0,12172.0,13135.0,26.0,6588.0,6091.0,3219.0,2906.0,42.0,4600.0,3100.0,142.0,8243.0,418.0,418.0,378.0,54.0,83.0,256.0,604.0,4465.0,1328.0,964.0,8.0,47.0,0.0,46.0,381.0,209.0,2518.0,245.0,10923.0,11841.0,11993.0,2079.0,31156.0,8464.0,5057.0,18263.0,49419.0,55155.0,55215.0,55215.0,23.0,196497.0,76.0,79.0,10.0,118.0,389.0,555.0,195952.0,5272.0,196921.0,1220.0,899.0,1130.0,199728.0
2008-07-16,14958.0,14900.0,3601.0,4565.0,4286.0,16513.0,221.0,593.0,416.0,1697.0,3131.0,2673.0,5939.0,370.0,8280.0,18507.0,24505.0,25446.0,703.0,26168.0,2911.0,4459.0,159.0,124745.0,1329.0,132630.0,125750.0,2115.0,1348.0,130321.0,3598.0,134776.0,380.0,4758.0,141355.0,141916.0,275.0,330.0,378.0,1067.0,3711.0,62.0,4022.0,263.0,958.0,682.0,1378.0,1077.0,2115.0,690.0,504.0,1351.0,1654.0,1809.0,2005.0,7398.0,9538.0,11490.0,13096.0,25.0,6313.0,5687.0,2678.0,2396.0,43.0,4201.0,3100.0,137.0,8427.0,403.0,403.0,364.0,49.0,79.0,253.0,573.0,4463.0,1336.0,978.0,8.0,50.0,0.0,78.0,361.0,201.0,2475.0,239.0,11915.0,12812.0,11526.0,1956.0,31112.0,7854.0,4693.0,18184.0,49296.0,54523.0,54576.0,54576.0,25.0,203761.0,74.0,82.0,11.0,112.0,370.0,534.0,205233.0,5254.0,206366.0,1165.0,933.0,1107.0,209430.0
2008-07-17,16005.0,14823.0,3450.0,4399.0,3939.0,16127.0,214.0,570.0,404.0,1611.0,2989.0,2462.0,5548.0,357.0,7785.0,17975.0,25383.0,26309.0,700.0,26602.0,2755.0,4294.0,153.0,115859.0,1248.0,123262.0,122000.0,1994.0,1295.0,125315.0,3491.0,128482.0,344.0,4640.0,133251.0,133338.0,255.0,296.0,359.0,951.0,3681.0,60.0,3987.0,238.0,906.0,609.0,1327.0,1066.0,2218.0,696.0,476.0,1377.0,1625.0,1703.0,1853.0,7114.0,9145.0,11027.0,13068.0,24.0,6353.0,5667.0,2560.0,2086.0,43.0,3810.0,3100.0,133.0,8425.0,388.0,388.0,350.0,45.0,76.0,250.0,546.0,4462.0,1344.0,979.0,8.0,49.0,0.0,79.0,344.0,194.0,2443.0,232.0,12235.0,13272.0,11087.0,1848.0,31224.0,7330.0,4360.0,19569.0,50792.0,55509.0,55556.0,55556.0,21.0,194768.0,72.0,79.0,9.0,109.0,352.0,507.0,197436.0,5235.0,199017.0,1120.0,928.0,1074.0,203010.0
2008-07-18,14637.0,14750.0,3303.0,4180.0,3640.0,15693.0,199.0,534.0,392.0,1533.0,2860.0,2263.0,5180.0,345.0,7344.0,17389.0,26689.0,27634.0,705.0,28193.0,2607.0,4131.0,148.0,113874.0,1174.0,119305.0,116500.0,1897.0,1245.0,120820.0,3339.0,125069.0,314.0,4394.0,130693.0,130991.0,241.0,275.0,339.0,881.0,3651.0,57.0,3964.0,218.0,858.0,566.0,1276.0,1053.0,2245.0,693.0,424.0,1347.0,1560.0,1680.0,1735.0,6846.0,8803.0,10670.0,13033.0,23.0,6319.0,5593.0,2572.0,2072.0,44.0,3712.0,3100.0,129.0,8439.0,374.0,374.0,337.0,37.0,73.0,248.0,520.0,4460.0,1352.0,976.0,8.0,49.0,0.0,76.0,328.0,188.0,2420.0,224.0,12223.0,13294.0,10677.0,1753.0,30809.0,6876.0,4069.0,19105.0,49914.0,54121.0,54162.0,54162.0,18.0,190117.0,70.0,77.0,8.0,105.0,335.0,484.0,191674.0,5216.0,193019.0,1118.0,927.0,1039.0,196398.0
2008-07-19,14779.0,14680.0,3191.0,3932.0,3379.0,15251.0,190.0,503.0,381.0,1464.0,2733.0,2096.0,4848.0,333.0,6929.0,16790.0,25873.0,26829.0,716.0,27515.0,2472.0,3978.0,143.0,115613.0,1106.0,120132.0,100000.0,1814.0,1197.0,103404.0,3166.0,107229.0,291.0,4165.0,113019.0,113671.0,225.0,258.0,320.0,827.0,3622.0,55.0,3940.0,200.0,807.0,522.0,1232.0,1031.0,2242.0,688.0,381.0,1320.0,1480.0,1649.0,1632.0,6594.0,8472.0,10320.0,13001.0,23.0,6394.0,5603.0,2584.0,2100.0,44.0,3768.0,3100.0,126.0,8545.0,361.0,361.0,324.0,39.0,70.0,246.0,498.0,4459.0,1359.0,1003.0,8.0,50.0,0.0,107.0,314.0,181.0,2392.0,218.0,12201.0,13266.0,10289.0,1669.0,30262.0,6483.0,3821.0,18700.0,48961.0,52658.0,52695.0,52695.0,16.0,180329.0,69.0,76.0,7.0,101.0,320.0,465.0,184039.0,5198.0,185803.0,1114.0,896.0,1011.0,189887.0
2008-07-20,13422.0,14607.0,3055.0,3722.0,3148.0,14826.0,187.0,483.0,372.0,1401.0,2620.0,1953.0,4573.0,322.0,6554.0,16233.0,24920.0,25881.0,734.0,26574.0,2349.0,3838.0,139.0,117410.0,1044.0,122274.0,105000.0,1739.0,1151.0,106831.0,2974.0,108904.0,273.0,3949.0,111832.0,111594.0,211.0,241.0,301.0,768.0,3593.0,53.0,3891.0,185.0,752.0,494.0,1199.0,936.0,2219.0,694.0,366.0,1357.0,1411.0,1603.0,1541.0,6371.0,8168.0,10002.0,12972.0,22.0,6579.0,5754.0,2775.0,2221.0,45.0,3869.0,3100.0,123.0,8614.0,348.0,348.0,312.0,38.0,67.0,244.0,476.0,4458.0,1367.0,1026.0,8.0,49.0,0.0,105.0,301.0,175.0,2355.0,212.0,12263.0,13291.0,9922.0,1592.0,29769.0,6121.0,3609.0,18340.0,48109.0,51296.0,51327.0,51327.0,11.0,165654.0,67.0,72.0,4.0,98.0,305.0,441.0,168061.0,5180.0,169771.0,1105.0,879.0,985.0,173742.0
2008-07-21,12476.0,14520.0,2946.0,3540.0,2941.0,14450.0,175.0,456.0,364.0,1337.0,2512.0,1822.0,4333.0,312.0,6237.0,15720.0,23805.0,24774.0,757.0,25529.0,2233.0,3708.0,134.0,115500.0,986.0,120771.0,120000.0,1671.0,1107.0,122430.0,2839.0,124848.0,257.0,3762.0,127214.0,126648.0,208.0,235.0,283.0,744.0,3569.0,51.0,3842.0,172.0,716.0,489.0,1179.0,829.0,2151.0,696.0,353.0,1393.0,1342.0,1577.0,1459.0,6175.0,7893.0,9722.0,12946.0,21.0,6734.0,5895.0,3019.0,2481.0,45.0,4102.0,3100.0,120.0,8598.0,336.0,336.0,300.0,37.0,64.0,242.0,457.0,4457.0,1375.0,1010.0,8.0,44.0,0.0,65.0,289.0,169.0,2323.0,204.0,12314.0,13308.0,9575.0,1524.0,29311.0,5744.0,3423.0,17964.0,47276.0,49953.0,49979.0,49979.0,11.0,169867.0,66.0,65.0,1.0,95.0,291.0,411.0,169192.0,5162.0,170156.0,1123.0,895.0,965.0,172487.0
2008-07-22,11821.0,14435.0,2845.0,3380.0,2756.0,14109.0,155.0,421.0,356.0,1278.0,2403.0,1689.0,4092.0,302.0,5950.0,15268.0,22581.0,23554.0,786.0,24296.0,2124.0,3586.0,130.0,113228.0,932.0,118408.0,120000.0,1608.0,1064.0,122683.0,2746.0,125740.0,243.0,3676.0,129437.0,129443.0,204.0,234.0,284.0,740.0,3537.0,50.0,3806.0,160.0,700.0,481.0,1168.0,781.0,2065.0,690.0,319.0,1360.0,1267.0,1503.0,1386.0,5999.0,7640.0,9456.0,12858.0,21.0,6616.0,5724.0,2959.0,2642.0,46.0,4319.0,3100.0,118.0,8567.0,325.0,325.0,289.0,37.0,62.0,240.0,440.0,4436.0,1379.0,981.0,8.0,41.0,0.0,32.0,278.0,164.0,2294.0,196.0,12236.0,13216.0,9248.0,1461.0,28796.0,5400.0,3261.0,17615.0,46411.0,48578.0,48601.0,48601.0,11.0,179974.0,64.0,61.0,1.0,91.0,278.0,387.0,180367.0,5145.0,181412.0,1160.0,920.0,952.0,183774.0
2008-07-23,11191.0,14369.0,2759.0,3237.0,2591.0,13799.0,147.0,391.0,348.0,1224.0,2295.0,1589.0,3884.0,292.0,5669.0,14858.0,21827.0,22804.0,820.0,23531.0,2022.0,3470.0,126.0,110962.0,882.0,115931.0,120000.0,1550.0,1023.0,122589.0,2641.0,125630.0,231.0,3659.0,129305.0,129310.0,197.0,229.0,296.0,717.0,3509.0,48.0,3773.0,150.0,686.0,465.0,1149.0,741.0,2003.0,687.0,297.0,1344.0,1204.0,1433.0,1319.0,5851.0,7412.0,9214.0,12687.0,21.0,6517.0,5555.0,2785.0,2547.0,47.0,4334.0,3098.0,116.0,8601.0,314.0,314.0,278.0,37.0,60.0,238.0,427.0,4405.0,1381.0,980.0,8.0,40.0,0.0,31.0,268.0,159.0,2268.0,190.0,12117.0,13073.0,8938.0,1404.0,28225.0,5088.0,3119.0,17297.0,45522.0,47180.0,47198.0,47198.0,11.0,179314.0,63.0,59.0,0.0,87.0,266.0,367.0,180645.0,5131.0,182044.0,1176.0,923.0,944.0,185177.0
