, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-07-15,21580.0,16741.0,5207.0,6202.0,5364.0,16128.0,222.0,602.0,604.0,1743.0,3146.0,3299.0,6596.0,383.0,8584.0,19500.0,29077.0,26355.0,904.0,25758.0,2148.0,2640.0,3336.0,93.0,149113.0,1535.0,155911.0,147762.0,3142.0,1496.0,151922.0,4468.0,155762.0,544.0,4491.0,159240.0,159172.0,250.0,225.0,298.0,1197.0,56.0,4547.0,280.0,661.0,591.0,700.0,1048.0,1826.0,460.0,337.0,1285.0,1166.0,1342.0,1903.0,7405.0,9419.0,12016.0,13403.0,0.0,6964.0,6357.0,3864.0,2720.0,30.0,3955.0,1500.0,70.0,6804.0,253.0,282.0,318.0,36.0,46.0,58.0,442.0,4354.0,1311.0,722.0,7.0,40.0,0.0,0.0,341.0,135.0,2356.0,232.0,9123.0,9910.0,10210.0,2164.0,28946.0,7563.0,4496.0,20799.0,49744.0,50324.0,49702.0,49702.0,28.0,198466.0,54.0,121.0,20.0,59.0,323.0,274.0,202380.0,4826.0,203586.0,1074.0,546.0,998.0,205384.0
2014-07-16,24634.0,16715.0,5365.0,5954.0,5572.0,15285.0,241.0,646.0,626.0,1685.0,3128.0,3132.0,6394.0,346.0,8208.0,18487.0,27730.0,25513.0,900.0,24712.0,2081.0,2632.0,3358.0,89.0,142361.0,1452.0,148507.0,149998.0,2925.0,1456.0,154718.0,4112.0,159700.0,559.0,4068.0,163888.0,163900.0,230.0,206.0,294.0,1156.0,54.0,4552.0,270.0,634.0,585.0,692.0,1012.0,1943.0,458.0,344.0,1317.0,1163.0,1266.0,1757.0,7099.0,9016.0,11570.0,13394.0,0.0,6868.0,6251.0,3752.0,2702.0,30.0,4176.0,1500.0,63.0,6782.0,244.0,276.0,310.0,35.0,42.0,60.0,425.0,4338.0,1314.0,726.0,8.0,39.0,0.0,0.0,317.0,130.0,2291.0,233.0,9122.0,9806.0,9968.0,2137.0,26720.0,8208.0,4757.0,21124.0,47844.0,47844.0,47878.0,47878.0,22.0,212249.0,53.0,115.0,18.0,53.0,314.0,263.0,211967.0,4803.0,212281.0,1087.0,542.0,1016.0,213900.0
2014-07-17,24727.0,16653.0,5037.0,5394.0,5002.0,13600.0,230.0,649.0,553.0,1634.0,3052.0,2874.0,6044.0,322.0,7893.0,17216.0,26770.0,25082.0,888.0,24096.0,2016.0,2624.0,3342.0,85.0,138662.0,1364.0,144327.0,149998.0,2713.0,1382.0,154429.0,3320.0,158863.0,562.0,3333.0,162460.0,162538.0,216.0,193.0,290.0,1168.0,51.0,4579.0,261.0,610.0,624.0,692.0,1037.0,1982.0,457.0,293.0,1238.0,1146.0,1247.0,1646.0,6836.0,8675.0,11207.0,13383.0,0.0,6924.0,6266.0,3611.0,2585.0,30.0,4106.0,1500.0,56.0,6755.0,235.0,266.0,302.0,34.0,39.0,54.0,408.0,4321.0,1316.0,749.0,8.0,36.0,0.0,0.0,301.0,124.0,2235.0,232.0,9170.0,9850.0,9696.0,2054.0,26553.0,8429.0,4382.0,21620.0,48172.0,48172.0,48205.0,48205.0,19.0,213502.0,52.0,109.0,18.0,55.0,302.0,251.0,214411.0,4791.0,215170.0,1134.0,537.0,1018.0,217805.0
2014-07-18,23109.0,16610.0,4665.0,4970.0,4475.0,12774.0,216.0,620.0,509.0,1585.0,2917.0,2570.0,5588.0,306.0,7406.0,15700.0,25569.0,24383.0,876.0,23483.0,1952.0,2618.0,3329.0,84.0,134834.0,1278.0,140431.0,149998.0,2538.0,1310.0,154142.0,2880.0,158072.0,540.0,2850.0,161063.0,161110.0,200.0,178.0,284.0,1120.0,49.0,4624.0,244.0,603.0,600.0,709.0,1124.0,2018.0,458.0,238.0,1141.0,1110.0,1166.0,1524.0,6571.0,8345.0,10802.0,13373.0,0.0,7025.0,6360.0,3613.0,2612.0,30.0,4074.0,1500.0,50.0,6759.0,228.0,259.0,296.0,34.0,38.0,51.0,395.0,4304.0,1273.0,744.0,8.0,38.0,0.0,0.0,288.0,120.0,2184.0,230.0,9145.0,9818.0,9413.0,1994.0,26906.0,7623.0,4042.0,20986.0,47892.0,47892.0,47924.0,47924.0,17.0,212907.0,52.0,104.0,16.0,58.0,294.0,249.0,213866.0,4772.0,214656.0,1169.0,506.0,978.0,217340.0
2014-07-19,21540.0,16578.0,4403.0,4668.0,4014.0,12252.0,212.0,608.0,492.0,1535.0,2808.0,2354.0,5247.0,293.0,6935.0,14830.0,23992.0,23261.0,866.0,22426.0,1889.0,2557.0,3284.0,83.0,136021.0,1198.0,138706.0,148123.0,2386.0,1250.0,152378.0,2314.0,156098.0,494.0,2666.0,159293.0,159434.0,183.0,158.0,278.0,982.0,48.0,4646.0,217.0,585.0,530.0,721.0,1194.0,2091.0,458.0,216.0,1132.0,1074.0,1059.0,1443.0,6348.0,8061.0,10443.0,13365.0,0.0,7062.0,6395.0,3606.0,2657.0,30.0,4155.0,1500.0,44.0,6774.0,221.0,252.0,291.0,35.0,36.0,54.0,383.0,4288.0,1276.0,789.0,8.0,40.0,0.0,0.0,274.0,116.0,2135.0,230.0,9182.0,9808.0,9161.0,1950.0,26410.0,6824.0,3749.0,20163.0,46573.0,46573.0,46597.0,46597.0,17.0,209882.0,52.0,100.0,16.0,60.0,285.0,248.0,211138.0,4759.0,212047.0,1108.0,474.0,916.0,214871.0
2014-07-20,20048.0,16542.0,4220.0,4365.0,3616.0,11876.0,210.0,602.0,480.0,1486.0,2722.0,2182.0,4972.0,282.0,6573.0,14254.0,22827.0,22594.0,856.0,21716.0,1829.0,2464.0,3190.0,82.0,145824.0,1126.0,149504.0,143562.0,2254.0,1197.0,147482.0,1766.0,150540.0,447.0,2548.0,153735.0,153962.0,168.0,142.0,275.0,845.0,46.0,4633.0,194.0,558.0,502.0,722.0,1197.0,2164.0,458.0,220.0,1191.0,1048.0,1028.0,1383.0,6164.0,7818.0,10157.0,13356.0,0.0,7103.0,6418.0,3574.0,2664.0,31.0,4233.0,1500.0,42.0,6792.0,214.0,245.0,286.0,35.0,34.0,53.0,372.0,4274.0,1280.0,802.0,8.0,39.0,0.0,0.0,262.0,112.0,2089.0,231.0,9247.0,9860.0,8934.0,1916.0,25242.0,6184.0,3446.0,19509.0,44750.0,44750.0,44772.0,44772.0,18.0,205390.0,51.0,96.0,14.0,62.0,276.0,236.0,207281.0,4748.0,208318.0,1069.0,464.0,892.0,211218.0
2014-07-21,18597.0,16503.0,3950.0,4049.0,3320.0,11356.0,200.0,582.0,468.0,1439.0,2641.0,2030.0,4723.0,272.0,6260.0,13670.0,21876.0,22166.0,845.0,21236.0,1771.0,2344.0,3085.0,81.0,144180.0,1073.0,148675.0,142787.0,2137.0,1150.0,146230.0,1366.0,148412.0,409.0,2457.0,150947.0,150995.0,154.0,128.0,272.0,786.0,44.0,4504.0,176.0,531.0,494.0,722.0,1136.0,2193.0,459.0,188.0,1122.0,1025.0,1004.0,1338.0,6017.0,7613.0,9888.0,13350.0,0.0,7228.0,6519.0,3648.0,2761.0,31.0,4288.0,900.0,40.0,6811.0,208.0,238.0,282.0,34.0,33.0,57.0,361.0,4257.0,1285.0,783.0,8.0,38.0,0.0,0.0,250.0,108.0,2044.0,230.0,9259.0,9875.0,8712.0,1889.0,24038.0,5655.0,3195.0,18966.0,43004.0,43004.0,43026.0,43026.0,16.0,198238.0,50.0,92.0,13.0,63.0,270.0,228.0,200043.0,4737.0,201153.0,1070.0,454.0,892.0,204116.0
2014-07-22,17430.0,16470.0,3727.0,3808.0,3101.0,10945.0,189.0,552.0,460.0,1396.0,2554.0,1904.0,4493.0,263.0,5971.0,13068.0,20979.0,21800.0,831.0,20845.0,1715.0,2181.0,2906.0,81.0,143514.0,1020.0,147665.0,142006.0,2039.0,1108.0,145408.0,1198.0,147432.0,386.0,2378.0,149964.0,150014.0,143.0,116.0,270.0,734.0,43.0,4348.0,160.0,508.0,458.0,726.0,1058.0,2169.0,459.0,146.0,1030.0,998.0,881.0,1301.0,5879.0,7423.0,9654.0,13344.0,0.0,7301.0,6600.0,3778.0,2933.0,31.0,4440.0,700.0,35.0,6788.0,202.0,232.0,278.0,35.0,32.0,56.0,352.0,4240.0,1269.0,776.0,7.0,37.0,0.0,0.0,238.0,104.0,2012.0,230.0,9293.0,9876.0,8510.0,1867.0,23779.0,5236.0,3012.0,18537.0,42316.0,42316.0,42333.0,42333.0,13.0,195530.0,50.0,88.0,12.0,66.0,261.0,225.0,196694.0,4726.0,197656.0,1051.0,451.0,872.0,200219.0
2014-07-23,16605.0,16439.0,3558.0,3609.0,2928.0,10639.0,173.0,514.0,449.0,1358.0,2458.0,1808.0,4284.0,256.0,5706.0,12591.0,20099.0,21452.0,807.0,20452.0,1660.0,2100.0,2803.0,80.0,142858.0,968.0,146926.0,141260.0,1956.0,1070.0,144505.0,1051.0,146362.0,366.0,2304.0,148805.0,148851.0,132.0,104.0,266.0,676.0,41.0,4164.0,146.0,487.0,440.0,732.0,906.0,2104.0,458.0,90.0,852.0,969.0,713.0,1259.0,5743.0,7232.0,9396.0,13339.0,0.0,7314.0,6604.0,3829.0,3042.0,31.0,4564.0,700.0,28.0,6431.0,196.0,226.0,272.0,35.0,32.0,50.0,342.0,4225.0,1224.0,702.0,8.0,34.0,0.0,0.0,228.0,100.0,2004.0,229.0,9286.0,9877.0,8310.0,1849.0,23561.0,4906.0,2853.0,18199.0,41760.0,41760.0,41771.0,41771.0,11.0,193729.0,50.0,85.0,11.0,67.0,255.0,214.0,194919.0,4714.0,195908.0,1043.0,535.0,891.0,198440.0
2014-07-24,16001.0,16410.0,3421.0,3434.0,2784.0,10388.0,169.0,501.0,439.0,1322.0,2369.0,1714.0,4087.0,247.0,5456.0,12211.0,19344.0,21242.0,784.0,20184.0,1608.0,2023.0,2717.0,79.0,140022.0,924.0,144362.0,138993.0,1876.0,1036.0,142287.0,970.0,144199.0,347.0,2235.0,146828.0,146948.0,122.0,95.0,263.0,656.0,40.0,4003.0,133.0,466.0,454.0,739.0,806.0,1998.0,458.0,95.0,849.0,944.0,554.0,1223.0,5614.0,7050.0,9164.0,13334.0,0.0,7259.0,6550.0,3833.0,3098.0,31.0,4678.0,700.0,25.0,5912.0,191.0,221.0,267.0,34.0,31.0,48.0,334.0,4209.0,1179.0,669.0,8.0,33.0,0.0,0.0,221.0,98.0,1992.0,230.0,9103.0,9734.0,8106.0,1833.0,23275.0,4653.0,2716.0,17943.0,41217.0,41217.0,41228.0,41228.0,9.0,191846.0,50.0,81.0,10.0,70.0,251.0,214.0,193094.0,4697.0,194111.0,1070.0,560.0,974.0,196794.0
