, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-01-14, 3544, 5154, , 567, , , , , 170, , , , , 140, 2744, 5034, 12111, , 604, , , 3494, 4228, 826, 80994, 578, , , 1513, 557, 100258, , 98486, , 1981, 105066, 103646, 766, , , , 271, 2074, , , 536, 836, 2898, 3091, , , , 324, 1600, , , , 1973, , 43, 2289, 2234, 1870, , 161, , 540, , 6750, , 178, , 200, 53, 229, , 100, , 780, 90, , , 69, , , , 321, 9256, , 4363, 2288, , 3815, , 6759, 23800, 23800, 24745, , 1401, 105087, , 670, 286, 674, 459, 756, , 5451, 114288, 1134, , 1198, 
2014-01-15, 3540, 5065, , 552, , , , , 168, , , , , 124, 2731, 5057, 12096, , 594, , , 3517, 4214, 482, 80252, 585, , , 1787, 575, 103601, , 105565, , 1675, 115719, 115665, 588, , , , 176, 1878, , , 495, 905, 3080, 3476, , , , 324, 1609, , , , 1953, , 42, 2304, 2252, 1888, , 160, , 540, , 6650, , 176, , 186, 53, 216, , 93, , 774, 92, , , 70, , , , 270, 9029, , 4307, 1887, , 3591, , 6191, 23030, 23030, 23533, , 1141, 135991, , 582, 234, 623, 488, 750, , 5839, 137128, 1139, , 1016, 
2014-01-16, 3540, 4983, , 538, , , , , 166, , , , , 120, 2721, 5074, 12049, , 575, , , 3527, 4330, 300, 78505, 582, , , 1741, 575, 107342, , 109587, , 1478, 118634, 118567, 484, , , , 156, 1556, , , 516, 990, 2820, 3674, , , , 321, 1614, , , , 1938, , 41, 2312, 2258, 1900, , 159, , 540, , 6624, , 175, , 168, 53, 240, , 88, , 769, 107, , , 70, , , , 250, 8965, , 4287, 2024, , 3409, , 5748, 22439, 22439, 22836, , 882, 144374, , 500, 205, 494, 539, 814, , 6119, 150694, 1139, , 951, 
2014-01-17, 3526, 4969, , 530, , , , , 166, , , , , 126, 2707, 5064, 12043, , 558, , , 3490, 4475, 254, 76901, 577, , , 1546, 567, 107306, , 109622, , 1431, 117811, 117860, 445, , , , 204, 1418, , , 543, 1264, 2837, 3576, , , , 319, 1614, , , , 1926, , 41, 2323, 2266, 1909, , 156, , 540, , 6648, , 175, , 153, 52, 250, , 84, , 766, 138, , , 71, , , , 236, 8851, , 4265, 2431, , 3246, , 5488, 23285, 23285, 23662, , 750, 146080, , 465, 191, 409, 608, 909, , 6175, 153006, 1147, , 928, 
2014-01-18, 3503, 4984, , 516, , , , , 166, , , , , 131, 2684, 5033, 12039, , 548, , , 2991, 4135, 228, 77305, 575, , , 1332, 562, 99512, , 103621, , 1418, 112754, 113304, 416, , , , 245, 1406, , , 560, 1438, 3044, 3554, , , , 319, 1605, , , , 1915, , 41, 2325, 2269, 1917, , 152, , 539, , 6672, , 175, , 142, 52, 227, , 80, , 763, 127, , , 71, , , , 231, 8845, , 4239, 2603, , 3156, , 5346, 23353, 23353, 23721, , 678, 145172, , 443, 168, 369, 634, 981, , 6190, 152616, 1153, , 912, 
2014-01-19, 3502, 5009, , 506, , , , , 168, , , , , 130, 2652, 4999, 12024, , 541, , , 2965, 3966, 203, 79830, 575, , , 1248, 562, 80390, , 83361, , 1406, 90936, 91633, 388, , , , 229, 1413, , , 558, 1416, 3148, 3682, , , , 318, 1593, , , , 1906, , 41, 2321, 2264, 1917, , 149, , 524, , 6692, , 175, , 132, 52, 204, , 78, , 761, 107, , , 72, , , , 221, 8873, , 4222, 2573, , 3051, , 5216, 23223, 23223, 23582, , 627, 132966, , 420, 148, 345, 621, 996, , 6181, 145018, 1146, , 898, 
2014-01-20, 3499, 5047, , 499, , , , , 165, , , , , 137, 2635, 4984, 12011, , 536, , , 2954, 3945, 195, 79667, 571, , , 1299, 570, 77736, , 79891, , 1434, 84882, 84976, 362, , , , 218, 1396, , , 529, 1339, 3108, 3780, , , , 316, 1580, , , , 1897, , 41, 2315, 2257, 1913, , 148, , 518, , 6711, , 175, , 125, 52, 193, , 76, , 760, 89, , , 72, , , , 208, 8898, , 4187, 2343, , 3016, , 5138, 22932, 22932, 23284, , 584, 116272, , 392, 134, 321, 573, 969, , 6168, 132782, 1130, , 895, 
2014-01-21, 3473, 5064, , 487, , , , , 160, , , , , 139, 2627, 4979, 12023, , 532, , , 2942, 3924, 189, 79770, 566, , , 1386, 572, 79865, , 82130, , 1374, 85885, 85865, 330, , , , 168, 1360, , , 505, 1249, 3015, 3771, , , , 314, 1567, , , , 1886, , 41, 2309, 2250, 1907, , 146, , 514, , 6721, , 172, , 118, 51, 190, , 82, , 756, 74, , , 73, , , , 201, 8922, , 4156, 2127, , 2971, , 5080, 22554, 22554, 22898, , 546, 112676, , 366, 125, 289, 536, 921, , 6152, 127255, 1100, , 872, 
2014-01-22,3464.0,5060.0,655.0,477.0,1304.0,3491.0,183.0,396.0,158.0,509.0,1092.0,634.0,1925.0,122.0,2590.0,4939.0,12012.0,14072.0,530.0,13840.0,2388.0,2931.0,3905.0,170.0,80604.0,563.0,98651.0,84999.0,1432.0,564.0,80553.0,982.0,82698.0,78.0,1308.0,85299.0,85303.0,308.0,221.0,398.0,415.0,138.0,1292.0,110.0,487.0,506.0,1292.0,2958.0,3704.0,374.0,435.0,1535.0,314.0,1555.0,434.0,1088.0,1354.0,1877.0,1686.0,40.0,2302.0,2241.0,1900.0,2062.0,146.0,4598.0,512.0,69.0,6726.0,95.0,172.0,134.0,111.0,50.0,190.0,272.0,91.0,247.0,755.0,79.0,48.0,21.0,73.0,311.0,67.0,827.0,208.0,8950.0,9865.0,4142.0,2362.0,15322.0,2914.0,1934.0,5006.0,22475.0,22475.0,22812.0,20272.0,536.0,112715.0,150.0,359.0,128.0,263.0,578.0,936.0,147052.0,6177.0,125391.0,1081.0,710.0,857.0,157464.0
2014-01-23,3464.0,5052.0,651.0,467.0,1265.0,3488.0,187.0,392.0,158.0,507.0,1098.0,624.0,1909.0,113.0,2556.0,4890.0,11978.0,13863.0,522.0,14418.0,2188.0,2920.0,3886.0,164.0,80320.0,560.0,96910.0,84999.0,1415.0,552.0,81983.0,953.0,84246.0,77.0,1270.0,85826.0,85827.0,313.0,209.0,390.0,402.0,139.0,1250.0,106.0,472.0,526.0,1380.0,2997.0,3657.0,373.0,435.0,1512.0,313.0,1544.0,434.0,1068.0,1319.0,1868.0,1688.0,39.0,2296.0,2233.0,1893.0,2127.0,146.0,4653.0,508.0,75.0,6744.0,95.0,171.0,136.0,106.0,50.0,190.0,273.0,100.0,247.0,754.0,115.0,59.0,21.0,73.0,306.0,66.0,827.0,224.0,8991.0,9993.0,4116.0,2877.0,15535.0,2864.0,2006.0,4978.0,22951.0,22951.0,23280.0,20486.0,549.0,112772.0,151.0,370.0,132.0,254.0,620.0,1002.0,127834.0,6213.0,123418.0,1078.0,680.0,859.0,136326.0
