, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-12-16,7582.0,28858.0,1638.0,2073.0,1914.0,6258.0,283.0,606.0,259.0,663.0,1698.0,1554.0,3290.0,264.0,4364.0,7701.0,16395.0,17897.0,1228.0,18692.0,4601.0,4675.0,5139.0,143.0,107734.0,2186.0,115441.0,99758.0,1940.0,970.0,102524.0,2399.0,105336.0,330.0,3290.0,115901.0,116675.0,223.0,311.0,310.0,707.0,260.0,1482.0,320.0,1561.0,592.0,2260.0,3913.0,5414.0,384.0,576.0,1564.0,501.0,1789.0,540.0,1629.0,2165.0,3277.0,1386.0,62.0,2518.0,2874.0,2574.0,2449.0,180.0,5476.0,430.0,78.0,7150.0,64.0,147.0,163.0,143.0,55.0,191.0,452.0,487.0,306.0,809.0,98.0,66.0,26.0,51.0,579.0,106.0,1389.0,453.0,10084.0,11709.0,5748.0,2000.0,22773.0,5488.0,3111.0,7375.0,30148.0,29422.0,29952.0,30041.0,735.0,155406.0,286.0,850.0,424.0,881.0,611.0,1122.0,160960.0,5982.0,163806.0,1558.0,986.0,993.0,166425.0
2014-12-17,6912.0,28944.0,1552.0,1996.0,1890.0,6091.0,281.0,598.0,258.0,661.0,1668.0,1480.0,3182.0,238.0,4190.0,7462.0,16696.0,18198.0,1137.0,18984.0,4087.0,4788.0,5386.0,123.0,106475.0,1779.0,114151.0,99999.0,1762.0,924.0,102622.0,2322.0,105312.0,312.0,3145.0,115497.0,115527.0,224.0,285.0,307.0,628.0,232.0,1404.0,284.0,1455.0,518.0,2072.0,3667.0,5076.0,382.0,567.0,1484.0,488.0,1718.0,534.0,1620.0,2152.0,3253.0,1379.0,61.0,2449.0,2790.0,2486.0,2370.0,174.0,5404.0,430.0,78.0,7125.0,64.0,146.0,162.0,137.0,55.0,201.0,441.0,471.0,326.0,882.0,92.0,66.0,26.0,52.0,605.0,103.0,1309.0,470.0,10418.0,11647.0,5685.0,1845.0,23470.0,5216.0,2751.0,7121.0,30591.0,30252.0,30451.0,30475.0,583.0,152211.0,240.0,736.0,345.0,746.0,581.0,959.0,158090.0,5975.0,161338.0,1534.0,952.0,968.0,165125.0
2014-12-18,6250.0,28968.0,1514.0,1927.0,1868.0,5745.0,278.0,596.0,257.0,656.0,1647.0,1412.0,3088.0,222.0,4051.0,7274.0,17079.0,18625.0,1058.0,19300.0,3611.0,4935.0,5656.0,116.0,106778.0,1614.0,114224.0,99999.0,1666.0,882.0,102598.0,2247.0,105303.0,299.0,3040.0,114581.0,114622.0,224.0,263.0,309.0,566.0,204.0,1348.0,252.0,1344.0,461.0,1894.0,3466.0,4770.0,379.0,563.0,1454.0,478.0,1645.0,530.0,1617.0,2144.0,3237.0,1372.0,60.0,2365.0,2692.0,2390.0,2286.0,175.0,5310.0,430.0,79.0,7146.0,65.0,144.0,161.0,132.0,55.0,216.0,433.0,458.0,323.0,870.0,94.0,66.0,26.0,54.0,558.0,100.0,1292.0,506.0,10255.0,11444.0,5596.0,1738.0,23724.0,4974.0,2541.0,6908.0,30632.0,30608.0,30774.0,30774.0,496.0,151226.0,208.0,649.0,286.0,643.0,573.0,876.0,156747.0,5960.0,159904.0,1485.0,874.0,923.0,163382.0
2014-12-19,5680.0,28798.0,1483.0,1862.0,1808.0,5310.0,276.0,591.0,257.0,652.0,1628.0,1353.0,3007.0,210.0,3937.0,6802.0,17506.0,19092.0,1005.0,19567.0,3252.0,5410.0,6045.0,115.0,106620.0,1497.0,114286.0,99999.0,1584.0,843.0,102624.0,2174.0,105314.0,286.0,2941.0,113642.0,113680.0,213.0,248.0,315.0,521.0,178.0,1300.0,225.0,1236.0,422.0,1726.0,3282.0,4510.0,377.0,564.0,1457.0,473.0,1613.0,527.0,1614.0,2140.0,3226.0,1366.0,58.0,2292.0,2595.0,2282.0,2188.0,178.0,5213.0,430.0,78.0,7168.0,66.0,142.0,161.0,128.0,55.0,213.0,426.0,444.0,320.0,860.0,99.0,66.0,26.0,55.0,520.0,97.0,1272.0,451.0,10126.0,11237.0,5518.0,1634.0,23409.0,4706.0,2423.0,6660.0,30069.0,30069.0,30228.0,30228.0,484.0,150524.0,188.0,586.0,230.0,563.0,556.0,863.0,156005.0,6008.0,159186.0,1439.0,918.0,902.0,162498.0
2014-12-20,5562.0,28657.0,1451.0,1802.0,1752.0,5232.0,274.0,588.0,258.0,651.0,1612.0,1296.0,2929.0,202.0,3838.0,6491.0,17942.0,19578.0,964.0,20058.0,3040.0,5304.0,6115.0,138.0,109260.0,1406.0,115102.0,103838.0,1526.0,807.0,105766.0,2107.0,107713.0,276.0,2845.0,114282.0,114117.0,233.0,270.0,358.0,532.0,169.0,1270.0,202.0,1142.0,398.0,1608.0,3143.0,4293.0,375.0,564.0,1455.0,470.0,1615.0,524.0,1612.0,2134.0,3216.0,1360.0,57.0,2262.0,2536.0,2194.0,2103.0,180.0,5116.0,430.0,78.0,7189.0,66.0,141.0,160.0,124.0,55.0,214.0,419.0,432.0,318.0,855.0,113.0,65.0,26.0,56.0,499.0,95.0,1248.0,422.0,9996.0,11059.0,5440.0,1580.0,23032.0,4488.0,2427.0,6460.0,29493.0,29493.0,29757.0,29757.0,577.0,148285.0,231.0,676.0,215.0,520.0,555.0,850.0,153722.0,6222.0,157151.0,1439.0,1220.0,943.0,160719.0
2014-12-21,5490.0,28528.0,1422.0,1743.0,1696.0,5157.0,272.0,586.0,256.0,646.0,1594.0,1245.0,2856.0,195.0,3749.0,6387.0,17930.0,19572.0,935.0,19972.0,2954.0,5244.0,6036.0,142.0,118170.0,1324.0,124412.0,112142.0,1480.0,773.0,114524.0,2047.0,116861.0,265.0,2754.0,122566.0,122294.0,210.0,239.0,346.0,479.0,151.0,1261.0,182.0,1056.0,362.0,1512.0,3041.0,4101.0,373.0,561.0,1428.0,468.0,1614.0,520.0,1608.0,2126.0,3206.0,1353.0,56.0,2258.0,2511.0,2149.0,2060.0,182.0,5043.0,430.0,78.0,7211.0,67.0,139.0,159.0,120.0,55.0,231.0,412.0,422.0,315.0,851.0,155.0,66.0,26.0,57.0,480.0,92.0,1226.0,420.0,9927.0,10997.0,5361.0,1474.0,21135.0,4356.0,2434.0,6464.0,27600.0,27600.0,27978.0,27978.0,633.0,150995.0,195.0,579.0,185.0,600.0,545.0,855.0,155429.0,6244.0,158616.0,1381.0,1084.0,876.0,161810.0
2014-12-22,5401.0,28412.0,1394.0,1688.0,1648.0,4847.0,269.0,584.0,255.0,642.0,1577.0,1201.0,2791.0,190.0,3666.0,6280.0,17887.0,19530.0,926.0,20006.0,2860.0,5127.0,5927.0,146.0,121354.0,1252.0,127215.0,121391.0,1442.0,742.0,122478.0,2293.0,123701.0,255.0,2670.0,127518.0,127102.0,375.0,390.0,481.0,757.0,248.0,1264.0,189.0,1052.0,483.0,1548.0,2964.0,3946.0,371.0,559.0,1407.0,465.0,1600.0,516.0,1605.0,2122.0,3196.0,1346.0,55.0,2242.0,2482.0,2124.0,2042.0,180.0,5006.0,430.0,78.0,7232.0,67.0,138.0,159.0,118.0,55.0,221.0,406.0,412.0,312.0,848.0,117.0,65.0,26.0,55.0,463.0,90.0,1202.0,405.0,9840.0,10940.0,5301.0,1361.0,20724.0,4264.0,2516.0,6252.0,26975.0,26975.0,27220.0,27220.0,543.0,155656.0,165.0,516.0,146.0,512.0,523.0,831.0,160520.0,6114.0,163605.0,1417.0,1444.0,942.0,166717.0
2014-12-23,5322.0,28349.0,1367.0,1635.0,1608.0,4426.0,267.0,578.0,255.0,641.0,1561.0,1155.0,2725.0,188.0,3589.0,5852.0,17387.0,18996.0,924.0,19727.0,2954.0,5187.0,5968.0,234.0,125638.0,1203.0,132444.0,132998.0,1413.0,713.0,135400.0,2774.0,137854.0,245.0,2625.0,141683.0,141324.0,511.0,550.0,687.0,1136.0,369.0,1511.0,211.0,1097.0,506.0,1854.0,3336.0,3898.0,370.0,552.0,1351.0,461.0,1576.0,514.0,1605.0,2119.0,3190.0,1341.0,54.0,2220.0,2441.0,2090.0,2020.0,185.0,4980.0,430.0,78.0,7254.0,68.0,136.0,157.0,116.0,56.0,206.0,401.0,406.0,309.0,845.0,106.0,65.0,26.0,54.0,452.0,88.0,1190.0,394.0,9762.0,10838.0,5231.0,1456.0,20718.0,4715.0,3785.0,6671.0,27388.0,27388.0,27758.0,27758.0,810.0,165092.0,346.0,550.0,263.0,462.0,546.0,826.0,168016.0,6225.0,170845.0,1502.0,1874.0,1180.0,174019.0
2014-12-24,5255.0,27030.0,1342.0,1585.0,1577.0,4367.0,266.0,576.0,255.0,638.0,1544.0,1118.0,2666.0,192.0,3524.0,5549.0,16881.0,18444.0,914.0,19005.0,3186.0,5396.0,6131.0,199.0,124866.0,1150.0,132415.0,132998.0,1426.0,687.0,135327.0,2192.0,137985.0,235.0,2598.0,141760.0,141800.0,378.0,432.0,535.0,926.0,278.0,1770.0,178.0,1027.0,456.0,1715.0,3737.0,4215.0,367.0,550.0,1328.0,458.0,1537.0,511.0,1609.0,2121.0,3186.0,1335.0,54.0,2180.0,2390.0,2048.0,1989.0,193.0,4954.0,430.0,80.0,7275.0,68.0,134.0,156.0,119.0,56.0,200.0,396.0,413.0,306.0,847.0,130.0,68.0,23.0,51.0,641.0,86.0,1224.0,392.0,9717.0,10784.0,5164.0,1520.0,20704.0,5868.0,4149.0,8052.0,28756.0,28756.0,29082.0,29082.0,1291.0,175714.0,383.0,734.0,306.0,513.0,711.0,903.0,180279.0,6342.0,183436.0,1572.0,2146.0,1189.0,187340.0
2014-12-25,5194.0,21396.0,1319.0,1539.0,1525.0,4313.0,264.0,574.0,255.0,633.0,1526.0,1094.0,2621.0,184.0,3458.0,5467.0,16382.0,17909.0,901.0,18499.0,3258.0,5539.0,6332.0,192.0,121214.0,1106.0,129994.0,132890.0,1490.0,663.0,135218.0,1952.0,137890.0,225.0,2499.0,140748.0,140794.0,326.0,376.0,438.0,730.0,248.0,1591.0,159.0,955.0,437.0,1712.0,3659.0,4711.0,366.0,555.0,1352.0,460.0,1543.0,509.0,1639.0,2164.0,3232.0,1331.0,56.0,2144.0,2328.0,1990.0,1943.0,222.0,5016.0,430.0,84.0,7297.0,70.0,130.0,155.0,135.0,56.0,263.0,391.0,581.0,303.0,898.0,203.0,76.0,23.0,52.0,812.0,84.0,1463.0,370.0,9852.0,11056.0,5127.0,2598.0,20147.0,6786.0,4221.0,9298.0,29446.0,29446.0,30282.0,30282.0,1314.0,176564.0,364.0,787.0,483.0,708.0,1885.0,2018.0,182331.0,7056.0,186406.0,2689.0,2948.0,1547.0,191859.0
