, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-11-22,4233.0,11041.0,1221.0,1067.0,1235.0,3932.0,164.0,410.0,227.0,568.0,1227.0,754.0,2118.0,136.0,2918.0,4623.0,9916.0,10703.0,1083.0,13172.0,2046.0,5070.0,109.0,78626.0,1223.0,82444.0,95970.0,1653.0,495.0,96147.0,1038.0,95996.0,115.0,1381.0,96434.0,96416.0,193.0,180.0,227.0,352.0,470.0,87.0,778.0,101.0,283.0,172.0,401.0,1316.0,1538.0,401.0,449.0,1351.0,388.0,1589.0,522.0,1092.0,1357.0,2303.0,1350.0,32.0,2243.0,2411.0,2301.0,2072.0,133.0,4782.0,630.0,83.0,6978.0,97.0,124.0,132.0,57.0,47.0,284.0,237.0,661.0,263.0,791.0,96.0,60.0,8.0,123.0,245.0,61.0,1058.0,126.0,9426.0,10180.0,3938.0,672.0,13951.0,2428.0,1668.0,4632.0,18583.0,18583.0,18687.0,18687.0,158.0,108693.0,54.0,78.0,16.0,276.0,159.0,382.0,114576.0,4244.0,114757.0,644.0,445.0,581.0,118899.0
2004-11-23,4186.0,10881.0,1186.0,1040.0,1215.0,3871.0,164.0,410.0,226.0,566.0,1236.0,807.0,2172.0,134.0,2862.0,4540.0,9860.0,10626.0,1072.0,13151.0,2002.0,5092.0,107.0,78964.0,1144.0,85248.0,98750.0,1591.0,490.0,101281.0,1014.0,104018.0,113.0,1384.0,107038.0,107125.0,193.0,191.0,232.0,359.0,481.0,84.0,780.0,93.0,283.0,167.0,401.0,1321.0,1528.0,401.0,457.0,1355.0,410.0,1550.0,521.0,1090.0,1367.0,2330.0,1357.0,32.0,2155.0,2321.0,2244.0,2055.0,132.0,4771.0,630.0,84.0,7028.0,96.0,124.0,131.0,63.0,47.0,282.0,236.0,662.0,257.0,775.0,96.0,60.0,9.0,119.0,249.0,60.0,1084.0,129.0,9654.0,10348.0,3936.0,662.0,13764.0,2361.0,1636.0,3940.0,17704.0,17704.0,17807.0,17807.0,155.0,122537.0,55.0,78.0,16.0,276.0,168.0,368.0,124067.0,4143.0,123077.0,646.0,508.0,586.0,123553.0
2004-11-24,4135.0,10863.0,1152.0,1017.0,1196.0,3811.0,163.0,409.0,225.0,564.0,1233.0,823.0,2177.0,131.0,2882.0,4474.0,9835.0,10596.0,1060.0,13117.0,1966.0,5102.0,107.0,78829.0,1086.0,85178.0,86250.0,1539.0,485.0,90294.0,995.0,94548.0,110.0,1349.0,98285.0,98911.0,219.0,205.0,245.0,386.0,482.0,87.0,787.0,121.0,287.0,175.0,397.0,1320.0,1527.0,400.0,466.0,1358.0,412.0,1546.0,520.0,1087.0,1362.0,2322.0,1352.0,32.0,2124.0,2266.0,2156.0,1986.0,131.0,4721.0,630.0,86.0,7074.0,96.0,124.0,130.0,62.0,47.0,280.0,235.0,663.0,255.0,771.0,95.0,60.0,9.0,116.0,251.0,60.0,1081.0,132.0,9717.0,10442.0,3926.0,655.0,13732.0,2345.0,1571.0,3905.0,17637.0,17637.0,17739.0,17739.0,153.0,124377.0,58.0,81.0,15.0,277.0,176.0,368.0,128742.0,4164.0,128455.0,647.0,595.0,588.0,130359.0
2004-11-25,4100.0,10915.0,1120.0,996.0,1180.0,3756.0,163.0,408.0,225.0,564.0,1234.0,826.0,2172.0,132.0,2888.0,4550.0,9877.0,10797.0,1049.0,13571.0,1944.0,5126.0,157.0,78681.0,1089.0,85012.0,66250.0,1491.0,481.0,67577.0,1018.0,69766.0,110.0,1447.0,72374.0,73066.0,339.0,345.0,283.0,723.0,540.0,120.0,822.0,162.0,311.0,180.0,419.0,1346.0,1543.0,399.0,474.0,1360.0,414.0,1554.0,520.0,1084.0,1357.0,2311.0,1345.0,32.0,2131.0,2259.0,2115.0,1924.0,130.0,4648.0,630.0,86.0,7081.0,96.0,124.0,129.0,66.0,49.0,280.0,238.0,664.0,253.0,768.0,95.0,60.0,11.0,115.0,311.0,59.0,1099.0,133.0,9751.0,10469.0,3929.0,685.0,13718.0,2392.0,2089.0,3924.0,17642.0,17642.0,17743.0,17743.0,161.0,108868.0,146.0,120.0,21.0,277.0,200.0,381.0,116100.0,4216.0,116558.0,671.0,1087.0,729.0,120264.0
2004-11-26,4066.0,10893.0,1090.0,977.0,1166.0,3705.0,163.0,407.0,224.0,569.0,1237.0,831.0,2172.0,127.0,2879.0,4441.0,9815.0,10686.0,1038.0,13369.0,1923.0,5131.0,212.0,78782.0,1073.0,85076.0,82500.0,1450.0,480.0,84570.0,980.0,86574.0,108.0,1411.0,86753.0,86165.0,237.0,238.0,262.0,511.0,521.0,109.0,852.0,114.0,297.0,157.0,407.0,1395.0,1570.0,398.0,478.0,1358.0,416.0,1561.0,519.0,1080.0,1352.0,2300.0,1339.0,32.0,2149.0,2268.0,2106.0,1901.0,130.0,4606.0,630.0,86.0,7109.0,96.0,124.0,129.0,67.0,49.0,282.0,248.0,671.0,251.0,765.0,95.0,60.0,15.0,149.0,285.0,59.0,1113.0,132.0,9782.0,10489.0,3976.0,853.0,13855.0,2513.0,2654.0,4027.0,17882.0,17882.0,17984.0,17984.0,184.0,95712.0,106.0,184.0,18.0,285.0,240.0,418.0,98857.0,4188.0,98557.0,658.0,789.0,652.0,101453.0
2004-11-27,4023.0,10855.0,1061.0,958.0,1153.0,3657.0,162.0,406.0,223.0,564.0,1227.0,813.0,2137.0,122.0,2866.0,4307.0,9692.0,10503.0,1026.0,13058.0,1953.0,5122.0,143.0,78462.0,1015.0,84823.0,70000.0,1417.0,478.0,73177.0,955.0,76827.0,106.0,1261.0,79901.0,80451.0,203.0,181.0,254.0,382.0,498.0,87.0,827.0,107.0,294.0,154.0,400.0,1391.0,1607.0,397.0,476.0,1350.0,418.0,1565.0,519.0,1077.0,1347.0,2289.0,1333.0,32.0,2167.0,2278.0,2108.0,1901.0,130.0,4596.0,630.0,85.0,7063.0,95.0,123.0,128.0,61.0,49.0,290.0,242.0,662.0,249.0,768.0,96.0,60.0,19.0,179.0,264.0,59.0,1074.0,131.0,9816.0,10520.0,3922.0,846.0,13942.0,2571.0,2273.0,4126.0,18067.0,18067.0,18172.0,18172.0,172.0,105651.0,68.0,122.0,17.0,354.0,213.0,431.0,109182.0,4180.0,108403.0,654.0,635.0,623.0,109772.0
2004-11-28,3982.0,10862.0,1034.0,941.0,1141.0,3613.0,162.0,405.0,223.0,560.0,1221.0,807.0,2118.0,119.0,2828.0,4236.0,9554.0,10327.0,1015.0,12856.0,1929.0,4975.0,111.0,77990.0,974.0,84164.0,66250.0,1394.0,475.0,66114.0,934.0,66793.0,104.0,1167.0,67007.0,67019.0,187.0,161.0,248.0,335.0,482.0,78.0,792.0,102.0,292.0,153.0,394.0,1353.0,1615.0,396.0,474.0,1342.0,420.0,1563.0,518.0,1074.0,1342.0,2278.0,1327.0,32.0,2182.0,2286.0,2109.0,1908.0,129.0,4599.0,630.0,85.0,7053.0,95.0,123.0,127.0,59.0,49.0,298.0,244.0,660.0,247.0,767.0,97.0,60.0,19.0,197.0,263.0,58.0,1054.0,131.0,9789.0,10501.0,3876.0,762.0,13808.0,2500.0,1980.0,4082.0,17890.0,17890.0,17995.0,17995.0,168.0,94628.0,57.0,101.0,17.0,313.0,203.0,418.0,100811.0,4178.0,100857.0,646.0,551.0,609.0,103900.0
2004-11-29,3945.0,13325.0,1008.0,925.0,1134.0,3572.0,162.0,404.0,222.0,556.0,1216.0,804.0,2101.0,117.0,2802.0,4187.0,9410.0,10151.0,1004.0,12665.0,1793.0,4776.0,105.0,77589.0,944.0,83518.0,98751.0,1372.0,471.0,100090.0,915.0,101180.0,103.0,1125.0,99357.0,98124.0,174.0,150.0,242.0,311.0,468.0,74.0,764.0,97.0,290.0,152.0,390.0,1317.0,1597.0,395.0,472.0,1333.0,422.0,1560.0,517.0,1071.0,1337.0,2268.0,1321.0,31.0,2192.0,2289.0,2107.0,1913.0,129.0,4605.0,630.0,85.0,7053.0,95.0,123.0,126.0,59.0,48.0,300.0,245.0,659.0,245.0,765.0,96.0,60.0,19.0,194.0,265.0,58.0,1045.0,130.0,9738.0,10442.0,3850.0,711.0,13697.0,2420.0,1811.0,3999.0,17696.0,17696.0,17800.0,17800.0,166.0,96074.0,55.0,94.0,17.0,287.0,204.0,405.0,96781.0,4177.0,95675.0,643.0,495.0,586.0,96597.0
2004-11-30,3917.0,14332.0,983.0,910.0,1135.0,3560.0,161.0,403.0,221.0,553.0,1212.0,800.0,2085.0,114.0,2780.0,4150.0,9276.0,9988.0,989.0,12488.0,1677.0,4587.0,103.0,78416.0,917.0,83531.0,95023.0,1349.0,467.0,96954.0,897.0,99419.0,102.0,1095.0,100877.0,101020.0,163.0,143.0,236.0,293.0,456.0,71.0,743.0,93.0,288.0,151.0,385.0,1290.0,1578.0,394.0,470.0,1325.0,424.0,1555.0,516.0,1068.0,1332.0,2258.0,1314.0,31.0,2199.0,2289.0,2101.0,1915.0,129.0,4607.0,630.0,84.0,7062.0,95.0,123.0,126.0,58.0,48.0,300.0,246.0,659.0,243.0,764.0,97.0,60.0,21.0,200.0,267.0,57.0,1037.0,130.0,9708.0,10399.0,3832.0,688.0,13632.0,2355.0,1705.0,3930.0,17561.0,17561.0,17666.0,17666.0,166.0,120433.0,54.0,95.0,17.0,275.0,204.0,403.0,122513.0,4177.0,121128.0,644.0,496.0,602.0,121218.0
2004-12-01,3892.0,20401.0,960.0,896.0,1138.0,3561.0,161.0,402.0,221.0,552.0,1208.0,797.0,2071.0,112.0,2760.0,4137.0,9165.0,9851.0,973.0,12340.0,1602.0,4425.0,101.0,81675.0,893.0,85908.0,95054.0,1325.0,463.0,96871.0,879.0,99172.0,101.0,1070.0,100246.0,100248.0,152.0,134.0,231.0,276.0,450.0,68.0,728.0,89.0,286.0,150.0,381.0,1269.0,1553.0,393.0,468.0,1317.0,426.0,1552.0,515.0,1065.0,1327.0,2249.0,1308.0,31.0,2207.0,2289.0,2094.0,1914.0,129.0,4607.0,630.0,84.0,7038.0,94.0,122.0,125.0,58.0,48.0,299.0,246.0,658.0,241.0,761.0,96.0,60.0,19.0,199.0,269.0,57.0,1030.0,129.0,9686.0,10371.0,3819.0,676.0,13596.0,2309.0,1630.0,3882.0,17477.0,17477.0,17581.0,17581.0,167.0,120140.0,54.0,95.0,17.0,274.0,204.0,401.0,124371.0,4176.0,123789.0,636.0,458.0,579.0,125659.0
