, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-12-27,4192.0,22244.0,1620.0,1442.0,1609.0,4711.0,170.0,396.0,200.0,612.0,1273.0,888.0,2149.0,260.0,3186.0,5904.0,15568.0,16534.0,1245.0,19053.0,4589.0,9384.0,261.0,95437.0,1341.0,103347.0,118187.0,2424.0,522.0,117595.0,1264.0,115617.0,159.0,2183.0,112108.0,109821.0,157.0,206.0,263.0,517.0,604.0,183.0,953.0,183.0,402.0,299.0,606.0,1716.0,1963.0,320.0,493.0,1609.0,349.0,1846.0,430.0,1093.0,1364.0,2161.0,1362.0,29.0,2544.0,2486.0,2375.0,2005.0,159.0,4553.0,620.0,71.0,6652.0,94.0,122.0,116.0,45.0,44.0,337.0,241.0,763.0,276.0,728.0,74.0,57.0,57.0,66.0,441.0,67.0,749.0,204.0,9076.0,9720.0,3609.0,1181.0,17856.0,4241.0,4095.0,6035.0,23891.0,23891.0,24104.0,24104.0,520.0,120797.0,104.0,178.0,16.0,266.0,397.0,614.0,124645.0,4821.0,125447.0,746.0,497.0,668.0,137974.0
2004-12-28,4142.0,26852.0,1531.0,1405.0,1560.0,4523.0,168.0,395.0,199.0,605.0,1249.0,833.0,2081.0,251.0,3061.0,5674.0,15750.0,16732.0,1209.0,20024.0,4286.0,8960.0,252.0,96684.0,1246.0,107009.0,120000.0,2398.0,513.0,123185.0,1221.0,125869.0,155.0,2076.0,128434.0,128500.0,153.0,181.0,257.0,489.0,590.0,164.0,922.0,170.0,389.0,285.0,574.0,1663.0,1938.0,320.0,492.0,1595.0,348.0,1849.0,429.0,1075.0,1322.0,2089.0,1373.0,29.0,2531.0,2470.0,2427.0,2182.0,159.0,4824.0,620.0,70.0,6705.0,93.0,121.0,116.0,46.0,44.0,336.0,239.0,755.0,275.0,727.0,73.0,57.0,57.0,64.0,432.0,66.0,748.0,185.0,8911.0,9614.0,3610.0,1126.0,16025.0,4085.0,3339.0,5908.0,21933.0,21933.0,22143.0,22143.0,509.0,146220.0,99.0,172.0,16.0,259.0,374.0,630.0,146839.0,4950.0,144509.0,728.0,539.0,630.0,143973.0
2004-12-29,4094.0,22121.0,1442.0,1355.0,1514.0,4370.0,166.0,393.0,199.0,594.0,1222.0,807.0,2029.0,243.0,2955.0,5477.0,15718.0,16663.0,1166.0,19896.0,4047.0,8391.0,244.0,95351.0,1204.0,105498.0,120000.0,2334.0,505.0,122962.0,1188.0,125319.0,151.0,1963.0,127305.0,127312.0,152.0,171.0,251.0,463.0,577.0,151.0,891.0,158.0,378.0,269.0,546.0,1606.0,1895.0,319.0,491.0,1581.0,346.0,1841.0,428.0,1071.0,1314.0,2067.0,1369.0,29.0,2529.0,2466.0,2413.0,2224.0,160.0,4930.0,620.0,70.0,6698.0,93.0,121.0,115.0,46.0,44.0,335.0,237.0,749.0,275.0,733.0,73.0,57.0,57.0,80.0,425.0,65.0,746.0,170.0,8833.0,9476.0,3594.0,1042.0,14344.0,3922.0,3166.0,5752.0,20096.0,20096.0,20303.0,20303.0,498.0,151228.0,96.0,164.0,16.0,252.0,353.0,622.0,156521.0,4953.0,155396.0,717.0,542.0,623.0,157353.0
2004-12-30,4054.0,17206.0,1357.0,1312.0,1470.0,4226.0,164.0,390.0,199.0,584.0,1206.0,798.0,2004.0,235.0,2875.0,5314.0,15677.0,16591.0,1132.0,19767.0,3840.0,7853.0,237.0,93417.0,1164.0,103067.0,116250.0,2264.0,498.0,119930.0,1158.0,123045.0,147.0,1894.0,125759.0,125956.0,152.0,163.0,246.0,439.0,565.0,142.0,868.0,147.0,368.0,254.0,521.0,1559.0,1846.0,319.0,490.0,1568.0,345.0,1829.0,428.0,1068.0,1309.0,2061.0,1365.0,28.0,2513.0,2451.0,2391.0,2215.0,160.0,4937.0,620.0,69.0,6663.0,93.0,121.0,115.0,47.0,44.0,334.0,241.0,744.0,274.0,737.0,73.0,57.0,57.0,91.0,419.0,65.0,745.0,162.0,8857.0,9486.0,3562.0,978.0,14105.0,3787.0,3080.0,5608.0,19713.0,19713.0,19922.0,19922.0,500.0,149633.0,94.0,160.0,16.0,245.0,341.0,603.0,154633.0,4949.0,153436.0,713.0,535.0,637.0,155411.0
2004-12-31,4022.0,14858.0,1303.0,1277.0,1431.0,4126.0,162.0,388.0,198.0,575.0,1194.0,791.0,1985.0,227.0,2819.0,5168.0,14581.0,15481.0,1125.0,18898.0,3647.0,7324.0,229.0,91353.0,1126.0,100488.0,103750.0,2196.0,490.0,107075.0,1129.0,110170.0,144.0,1846.0,113376.0,113879.0,144.0,152.0,242.0,411.0,554.0,133.0,850.0,138.0,359.0,240.0,498.0,1522.0,1807.0,318.0,490.0,1556.0,344.0,1818.0,427.0,1065.0,1305.0,2057.0,1360.0,28.0,2492.0,2429.0,2358.0,2195.0,161.0,4922.0,620.0,69.0,6677.0,92.0,121.0,115.0,47.0,44.0,333.0,242.0,741.0,274.0,739.0,73.0,58.0,57.0,108.0,413.0,64.0,745.0,159.0,8844.0,9482.0,3533.0,937.0,14011.0,3667.0,2998.0,5479.0,19491.0,19491.0,19730.0,19730.0,536.0,144009.0,90.0,154.0,16.0,248.0,333.0,597.0,150450.0,4946.0,149484.0,706.0,520.0,634.0,152002.0
2005-01-01,3990.0,12899.0,1262.0,1245.0,1394.0,4066.0,160.0,386.0,198.0,567.0,1183.0,786.0,1968.0,219.0,2778.0,5076.0,13024.0,13888.0,1103.0,17249.0,3471.0,6601.0,222.0,88659.0,1090.0,97443.0,95172.0,2137.0,483.0,99265.0,1102.0,103063.0,141.0,1805.0,106637.0,107118.0,136.0,143.0,238.0,387.0,545.0,125.0,835.0,130.0,352.0,228.0,477.0,1494.0,1781.0,318.0,489.0,1544.0,343.0,1809.0,427.0,1062.0,1301.0,2052.0,1356.0,28.0,2473.0,2409.0,2324.0,2170.0,162.0,4900.0,620.0,69.0,6674.0,92.0,120.0,114.0,47.0,44.0,333.0,242.0,737.0,274.0,740.0,74.0,58.0,57.0,113.0,407.0,63.0,745.0,158.0,8839.0,9467.0,3505.0,912.0,13945.0,3570.0,2885.0,5378.0,19323.0,19323.0,19535.0,19535.0,572.0,134631.0,88.0,149.0,16.0,250.0,325.0,594.0,141301.0,4943.0,140418.0,697.0,490.0,623.0,143289.0
2005-01-02,3958.0,10593.0,1224.0,1216.0,1360.0,4005.0,159.0,383.0,197.0,558.0,1172.0,780.0,1952.0,212.0,2749.0,5003.0,12580.0,13406.0,1070.0,16479.0,3297.0,6136.0,216.0,85378.0,1056.0,93360.0,90000.0,2077.0,477.0,90861.0,1076.0,91831.0,138.0,1768.0,92922.0,93007.0,128.0,135.0,234.0,365.0,536.0,117.0,820.0,123.0,345.0,218.0,456.0,1464.0,1751.0,317.0,488.0,1532.0,342.0,1800.0,426.0,1059.0,1296.0,2046.0,1353.0,28.0,2455.0,2389.0,2287.0,2139.0,163.0,4870.0,620.0,69.0,6624.0,92.0,120.0,114.0,47.0,44.0,331.0,243.0,734.0,273.0,741.0,74.0,58.0,57.0,114.0,402.0,62.0,746.0,157.0,8851.0,9474.0,3480.0,897.0,13939.0,3470.0,2783.0,5269.0,19209.0,19209.0,19409.0,19409.0,575.0,122849.0,85.0,145.0,16.0,247.0,318.0,590.0,130280.0,4940.0,129488.0,689.0,473.0,608.0,132481.0
2005-01-03,3928.0,8709.0,1187.0,1188.0,1328.0,3952.0,157.0,381.0,197.0,551.0,1161.0,775.0,1936.0,206.0,2719.0,4934.0,12447.0,13246.0,1040.0,16258.0,3132.0,5965.0,210.0,90984.0,1023.0,96108.0,114586.0,1997.0,471.0,117580.0,1051.0,119712.0,135.0,1733.0,119750.0,118875.0,121.0,128.0,230.0,345.0,527.0,111.0,806.0,116.0,340.0,208.0,437.0,1437.0,1718.0,317.0,487.0,1520.0,340.0,1790.0,425.0,1056.0,1292.0,2039.0,1349.0,28.0,2436.0,2367.0,2251.0,2108.0,164.0,4839.0,620.0,69.0,6587.0,91.0,120.0,114.0,47.0,44.0,330.0,243.0,731.0,273.0,742.0,74.0,58.0,56.0,114.0,398.0,62.0,747.0,155.0,8832.0,9462.0,3456.0,892.0,18317.0,3380.0,2693.0,5171.0,23489.0,23489.0,23683.0,23683.0,591.0,125042.0,83.0,141.0,16.0,246.0,314.0,592.0,126597.0,4937.0,124583.0,682.0,448.0,592.0,125388.0
2005-01-04,3898.0,6561.0,1153.0,1161.0,1298.0,3903.0,155.0,378.0,197.0,544.0,1151.0,770.0,1921.0,200.0,2692.0,4875.0,12345.0,13119.0,1013.0,16086.0,3020.0,5827.0,204.0,92140.0,992.0,99385.0,98842.0,1920.0,465.0,101694.0,1028.0,104721.0,132.0,1701.0,107938.0,108545.0,115.0,122.0,227.0,327.0,519.0,105.0,794.0,111.0,335.0,199.0,419.0,1414.0,1691.0,316.0,486.0,1508.0,339.0,1780.0,425.0,1053.0,1288.0,2033.0,1345.0,28.0,2417.0,2347.0,2215.0,2078.0,165.0,4808.0,620.0,68.0,6576.0,91.0,119.0,113.0,47.0,44.0,329.0,244.0,728.0,272.0,743.0,74.0,58.0,56.0,113.0,394.0,61.0,749.0,153.0,8783.0,9413.0,3434.0,887.0,19269.0,3299.0,2611.0,5088.0,24357.0,24357.0,24548.0,24548.0,533.0,143694.0,81.0,138.0,16.0,243.0,310.0,596.0,148705.0,4934.0,146843.0,675.0,435.0,584.0,147649.0
2005-01-05,3868.0,5579.0,1121.0,1136.0,1270.0,3858.0,153.0,376.0,196.0,538.0,1142.0,766.0,1908.0,194.0,2667.0,4820.0,12259.0,13009.0,987.0,15936.0,2933.0,5738.0,199.0,89819.0,963.0,97273.0,97009.0,1848.0,460.0,99578.0,1005.0,102116.0,130.0,1671.0,104084.0,104176.0,109.0,116.0,224.0,310.0,512.0,100.0,784.0,106.0,331.0,190.0,402.0,1394.0,1670.0,316.0,485.0,1497.0,338.0,1771.0,424.0,1050.0,1284.0,2027.0,1341.0,28.0,2398.0,2326.0,2180.0,2048.0,166.0,4779.0,620.0,68.0,6547.0,91.0,119.0,113.0,47.0,44.0,328.0,244.0,726.0,272.0,743.0,74.0,58.0,56.0,112.0,390.0,61.0,751.0,151.0,8753.0,9372.0,3414.0,880.0,19181.0,3224.0,2536.0,5011.0,24192.0,24192.0,24378.0,24378.0,502.0,132922.0,79.0,134.0,16.0,239.0,306.0,594.0,139100.0,4931.0,137926.0,669.0,426.0,578.0,140453.0
