, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-12-15,3162.0,22677.0,623.0,656.0,1429.0,3781.0,265.0,574.0,324.0,738.0,1785.0,1378.0,3058.0,116.0,4015.0,4386.0,15123.0,15770.0,394.0,17321.0,2020.0,4321.0,162.0,101357.0,538.0,107825.0,107279.0,1268.0,578.0,105980.0,747.0,105440.0,139.0,1499.0,103171.0,104167.0,207.0,177.0,298.0,364.0,644.0,84.0,1102.0,115.0,374.0,253.0,610.0,1716.0,2810.0,430.0,455.0,1366.0,397.0,1612.0,417.0,1243.0,1506.0,2429.0,1349.0,25.0,2362.0,2321.0,2035.0,2043.0,167.0,4640.0,714.0,76.0,7527.0,86.0,86.0,130.0,76.0,43.0,343.0,254.0,115.0,261.0,805.0,85.0,56.0,45.0,115.0,423.0,73.0,977.0,117.0,10113.0,10605.0,4011.0,977.0,16281.0,3520.0,2190.0,5333.0,21614.0,21614.0,21753.0,21753.0,416.0,145121.0,104.0,167.0,60.0,299.0,191.0,400.0,148490.0,5208.0,149019.0,760.0,465.0,600.0,156069.0
2008-12-16,3150.0,22776.0,618.0,648.0,1411.0,3766.0,265.0,571.0,319.0,727.0,1761.0,1369.0,3032.0,113.0,3978.0,4438.0,15387.0,16007.0,394.0,18145.0,1915.0,4116.0,157.0,97653.0,527.0,103182.0,110000.0,1249.0,571.0,111872.0,731.0,114322.0,138.0,1459.0,115956.0,115935.0,192.0,164.0,288.0,343.0,628.0,79.0,1073.0,109.0,360.0,239.0,557.0,1666.0,2689.0,429.0,455.0,1379.0,398.0,1632.0,416.0,1239.0,1500.0,2419.0,1351.0,25.0,2367.0,2325.0,2032.0,2044.0,167.0,4646.0,705.0,75.0,7560.0,85.0,85.0,129.0,75.0,43.0,344.0,251.0,114.0,266.0,818.0,85.0,56.0,45.0,192.0,417.0,72.0,962.0,117.0,10134.0,10789.0,4008.0,956.0,19514.0,3349.0,2085.0,5168.0,24681.0,24681.0,24817.0,24817.0,374.0,138381.0,95.0,156.0,52.0,290.0,190.0,395.0,141233.0,5283.0,143504.0,745.0,439.0,589.0,145084.0
2008-12-17,3139.0,22837.0,613.0,639.0,1394.0,3731.0,264.0,567.0,314.0,717.0,1738.0,1360.0,3007.0,110.0,3940.0,4435.0,15481.0,16078.0,394.0,18238.0,1844.0,4055.0,153.0,97231.0,516.0,102138.0,108750.0,1226.0,565.0,110858.0,716.0,113407.0,136.0,1412.0,115091.0,115155.0,178.0,154.0,279.0,323.0,612.0,74.0,1045.0,103.0,348.0,227.0,512.0,1617.0,2586.0,429.0,454.0,1382.0,395.0,1653.0,415.0,1234.0,1494.0,2416.0,1351.0,24.0,2382.0,2337.0,2039.0,2047.0,166.0,4648.0,695.0,75.0,7596.0,85.0,85.0,128.0,74.0,43.0,344.0,249.0,113.0,265.0,821.0,84.0,56.0,45.0,202.0,412.0,71.0,953.0,117.0,10182.0,10809.0,4008.0,939.0,19471.0,3192.0,2006.0,5001.0,24472.0,24472.0,24606.0,24606.0,364.0,143346.0,87.0,145.0,49.0,280.0,189.0,394.0,147777.0,5352.0,150245.0,735.0,427.0,583.0,151866.0
2008-12-18,3132.0,22089.0,608.0,631.0,1378.0,3655.0,263.0,564.0,309.0,708.0,1717.0,1351.0,2984.0,108.0,3906.0,4378.0,15496.0,16070.0,394.0,18223.0,1792.0,4023.0,148.0,98533.0,506.0,103201.0,105000.0,1202.0,559.0,106909.0,701.0,109369.0,134.0,1374.0,111111.0,111258.0,165.0,146.0,270.0,304.0,598.0,70.0,1021.0,97.0,337.0,217.0,478.0,1586.0,2509.0,428.0,453.0,1377.0,391.0,1661.0,415.0,1229.0,1488.0,2407.0,1352.0,24.0,2396.0,2350.0,2052.0,2061.0,165.0,4656.0,686.0,75.0,7566.0,85.0,85.0,127.0,73.0,43.0,343.0,248.0,111.0,265.0,825.0,84.0,56.0,45.0,205.0,407.0,70.0,949.0,116.0,10256.0,10881.0,4008.0,923.0,19433.0,3057.0,1944.0,4854.0,24287.0,24287.0,24418.0,24418.0,360.0,141207.0,83.0,137.0,47.0,272.0,188.0,394.0,146195.0,5382.0,148847.0,730.0,420.0,578.0,150816.0
2008-12-19,3123.0,20933.0,603.0,623.0,1363.0,3650.0,263.0,562.0,305.0,699.0,1697.0,1342.0,2962.0,106.0,3875.0,4322.0,15519.0,16071.0,394.0,18213.0,1746.0,4004.0,144.0,99274.0,497.0,103970.0,101250.0,1179.0,554.0,103836.0,687.0,106893.0,133.0,1339.0,109041.0,109235.0,154.0,137.0,262.0,287.0,584.0,66.0,1000.0,93.0,329.0,208.0,447.0,1563.0,2450.0,428.0,451.0,1371.0,387.0,1660.0,414.0,1225.0,1482.0,2397.0,1353.0,24.0,2399.0,2354.0,2062.0,2076.0,165.0,4670.0,676.0,75.0,7529.0,85.0,85.0,126.0,72.0,43.0,343.0,247.0,109.0,265.0,828.0,84.0,56.0,45.0,206.0,402.0,69.0,946.0,116.0,10281.0,10917.0,4009.0,910.0,19400.0,2942.0,1892.0,4728.0,24129.0,24129.0,24257.0,24257.0,357.0,137870.0,80.0,133.0,45.0,265.0,187.0,393.0,142656.0,5405.0,145308.0,725.0,413.0,573.0,147257.0
2008-12-20,3113.0,18219.0,599.0,615.0,1348.0,3646.0,262.0,559.0,301.0,691.0,1678.0,1333.0,2942.0,104.0,3845.0,4311.0,15993.0,16520.0,394.0,18541.0,1704.0,3989.0,140.0,103735.0,488.0,107553.0,88750.0,1157.0,548.0,91040.0,673.0,94078.0,132.0,1305.0,96734.0,97234.0,144.0,130.0,255.0,272.0,572.0,62.0,979.0,88.0,321.0,201.0,421.0,1541.0,2403.0,428.0,450.0,1364.0,383.0,1654.0,414.0,1221.0,1477.0,2387.0,1354.0,24.0,2394.0,2349.0,2062.0,2085.0,165.0,4682.0,667.0,74.0,7516.0,85.0,85.0,125.0,71.0,43.0,342.0,245.0,107.0,265.0,831.0,84.0,56.0,45.0,204.0,398.0,68.0,944.0,116.0,10259.0,10900.0,4010.0,898.0,19369.0,2843.0,1845.0,4621.0,23991.0,23991.0,24117.0,24117.0,353.0,132155.0,78.0,130.0,44.0,261.0,186.0,392.0,138174.0,5429.0,141058.0,721.0,408.0,568.0,143390.0
2008-12-21,3106.0,18138.0,595.0,607.0,1333.0,3643.0,262.0,556.0,297.0,684.0,1660.0,1324.0,2922.0,102.0,3817.0,4305.0,16725.0,17237.0,394.0,19314.0,1664.0,3977.0,136.0,105248.0,479.0,109974.0,90000.0,1136.0,543.0,90756.0,660.0,92198.0,130.0,1273.0,92772.0,92666.0,134.0,123.0,248.0,257.0,560.0,59.0,960.0,85.0,315.0,195.0,402.0,1524.0,2360.0,427.0,448.0,1357.0,379.0,1647.0,413.0,1217.0,1471.0,2378.0,1355.0,24.0,2384.0,2338.0,2054.0,2085.0,165.0,4686.0,657.0,74.0,7502.0,84.0,84.0,125.0,70.0,43.0,341.0,244.0,105.0,264.0,834.0,84.0,56.0,45.0,205.0,394.0,68.0,942.0,116.0,10244.0,10877.0,4011.0,885.0,19338.0,2754.0,1801.0,4526.0,23865.0,23865.0,23989.0,23989.0,349.0,121327.0,76.0,126.0,42.0,257.0,185.0,391.0,127067.0,5467.0,130038.0,717.0,403.0,563.0,132538.0
2008-12-22,3098.0,18657.0,590.0,600.0,1319.0,3640.0,261.0,554.0,293.0,677.0,1643.0,1316.0,2904.0,100.0,3790.0,4299.0,16813.0,17310.0,394.0,19438.0,1627.0,3968.0,133.0,105914.0,471.0,110752.0,104695.0,1117.0,538.0,106117.0,648.0,107823.0,129.0,1243.0,107706.0,107145.0,126.0,117.0,243.0,244.0,550.0,56.0,942.0,81.0,309.0,189.0,383.0,1511.0,2321.0,427.0,447.0,1351.0,375.0,1640.0,413.0,1213.0,1466.0,2368.0,1357.0,23.0,2373.0,2325.0,2042.0,2079.0,166.0,4682.0,648.0,74.0,7465.0,84.0,84.0,124.0,69.0,43.0,341.0,244.0,103.0,264.0,837.0,83.0,55.0,46.0,207.0,391.0,67.0,940.0,123.0,10247.0,10873.0,4012.0,875.0,19308.0,2672.0,1762.0,4440.0,23748.0,23748.0,23871.0,23871.0,347.0,124045.0,73.0,123.0,41.0,254.0,185.0,390.0,126943.0,5514.0,129255.0,713.0,398.0,559.0,130376.0
2008-12-23,3090.0,18864.0,586.0,593.0,1306.0,3638.0,261.0,552.0,290.0,670.0,1626.0,1307.0,2886.0,98.0,3765.0,4295.0,16821.0,17304.0,394.0,19432.0,1591.0,3961.0,129.0,106067.0,464.0,111007.0,99070.0,1099.0,534.0,101315.0,636.0,104246.0,128.0,1213.0,106345.0,106612.0,119.0,111.0,238.0,231.0,541.0,53.0,926.0,79.0,304.0,185.0,366.0,1501.0,2287.0,426.0,445.0,1344.0,371.0,1632.0,412.0,1209.0,1461.0,2359.0,1358.0,23.0,2362.0,2312.0,2029.0,2071.0,166.0,4675.0,638.0,74.0,7427.0,84.0,84.0,123.0,68.0,43.0,340.0,243.0,101.0,264.0,840.0,83.0,55.0,45.0,207.0,388.0,66.0,937.0,130.0,10247.0,10873.0,4013.0,865.0,19281.0,2598.0,1727.0,4360.0,23641.0,23641.0,23761.0,23761.0,344.0,134753.0,71.0,120.0,40.0,250.0,184.0,389.0,138682.0,5553.0,141027.0,709.0,394.0,555.0,142008.0
2008-12-24,3081.0,18023.0,582.0,586.0,1293.0,3637.0,260.0,549.0,286.0,664.0,1611.0,1299.0,2870.0,96.0,3740.0,4292.0,16801.0,17269.0,394.0,19395.0,1556.0,3954.0,126.0,106055.0,456.0,111012.0,91526.0,1082.0,529.0,93599.0,625.0,96422.0,127.0,1185.0,98487.0,98796.0,112.0,105.0,233.0,220.0,533.0,50.0,912.0,76.0,302.0,180.0,355.0,1483.0,2255.0,426.0,444.0,1337.0,367.0,1625.0,411.0,1206.0,1456.0,2351.0,1390.0,23.0,2353.0,2300.0,2017.0,2061.0,167.0,4666.0,629.0,73.0,7413.0,84.0,84.0,122.0,67.0,43.0,340.0,242.0,100.0,263.0,843.0,83.0,55.0,45.0,206.0,386.0,65.0,935.0,135.0,10225.0,10852.0,4015.0,855.0,19255.0,2528.0,1694.0,4287.0,23541.0,23541.0,23660.0,23660.0,340.0,130073.0,70.0,118.0,39.0,247.0,183.0,387.0,135807.0,5578.0,138740.0,706.0,389.0,551.0,140924.0
2008-12-25,3073.0,14081.0,579.0,583.0,1281.0,3639.0,260.0,547.0,283.0,659.0,1596.0,1290.0,2854.0,94.0,3717.0,4290.0,16800.0,17253.0,394.0,19377.0,1523.0,3950.0,123.0,106015.0,450.0,110970.0,90000.0,1066.0,525.0,91630.0,615.0,93928.0,126.0,1158.0,95152.0,95192.0,106.0,100.0,229.0,210.0,526.0,47.0,898.0,74.0,302.0,177.0,353.0,1462.0,2219.0,426.0,443.0,1331.0,364.0,1617.0,411.0,1202.0,1451.0,2342.0,1527.0,23.0,2387.0,2317.0,2012.0,2054.0,167.0,4657.0,619.0,73.0,7400.0,84.0,84.0,121.0,66.0,43.0,339.0,241.0,100.0,263.0,846.0,83.0,55.0,45.0,205.0,383.0,65.0,932.0,137.0,10211.0,10831.0,4016.0,846.0,19229.0,2464.0,1663.0,4218.0,23447.0,23447.0,23563.0,23563.0,336.0,123139.0,68.0,115.0,39.0,244.0,183.0,386.0,128586.0,5582.0,131490.0,703.0,386.0,548.0,133654.0
