, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-11-07,8340.0,10145.0,2048.0,1882.0,1157.0,6210.0,223.0,513.0,210.0,517.0,1379.0,900.0,2299.0,183.0,3024.0,7103.0,12639.0,14777.0,1150.0,17620.0,2690.0,3749.0,140.0,79426.0,577.0,81563.0,76156.0,1236.0,364.0,76550.0,657.0,77599.0,80.0,930.0,77273.0,77538.0,287.0,254.0,265.0,354.0,675.0,95.0,956.0,109.0,287.0,165.0,437.0,1606.0,1507.0,421.0,633.0,1733.0,529.0,1720.0,482.0,1631.0,1919.0,3160.0,1393.0,32.0,2696.0,2859.0,2858.0,3025.0,235.0,5668.0,700.0,91.0,8211.0,106.0,186.0,173.0,107.0,83.0,245.0,374.0,479.0,262.0,858.0,68.0,73.0,19.0,124.0,488.0,97.0,1463.0,730.0,10774.0,11325.0,4502.0,783.0,14627.0,2065.0,1698.0,3765.0,18393.0,18393.0,18532.0,18532.0,116.0,112846.0,73.0,85.0,16.0,175.0,175.0,401.0,111951.0,5867.0,114386.0,621.0,926.0,623.0,122681.0
2005-11-08,7935.0,9758.0,2069.0,1786.0,1089.0,5044.0,222.0,510.0,207.0,509.0,1373.0,911.0,2304.0,173.0,3008.0,6558.0,12541.0,14563.0,1146.0,18173.0,2539.0,4459.0,143.0,79419.0,547.0,84624.0,90000.0,1198.0,357.0,91358.0,615.0,92977.0,79.0,860.0,92725.0,92246.0,264.0,230.0,258.0,330.0,627.0,81.0,900.0,107.0,280.0,147.0,418.0,1540.0,1412.0,416.0,663.0,1737.0,620.0,1794.0,482.0,1599.0,1903.0,3194.0,1400.0,32.0,2785.0,2921.0,2900.0,2990.0,246.0,5772.0,358.0,90.0,7897.0,106.0,185.0,174.0,130.0,72.0,329.0,369.0,517.0,259.0,855.0,72.0,74.0,25.0,133.0,414.0,101.0,1431.0,1029.0,11715.0,12467.0,4504.0,757.0,14579.0,2105.0,2047.0,3865.0,18443.0,18443.0,18581.0,18581.0,112.0,103723.0,66.0,110.0,13.0,177.0,171.0,361.0,106262.0,5738.0,110225.0,597.0,696.0,602.0,112588.0
2005-11-09,7625.0,9740.0,2073.0,1709.0,1044.0,4929.0,222.0,508.0,205.0,496.0,1355.0,881.0,2254.0,167.0,2995.0,5896.0,12475.0,14359.0,1139.0,17818.0,2327.0,4448.0,116.0,79007.0,517.0,84173.0,90000.0,1171.0,350.0,91579.0,600.0,93662.0,79.0,804.0,94480.0,94483.0,243.0,215.0,253.0,308.0,609.0,78.0,850.0,99.0,275.0,146.0,404.0,1469.0,1313.0,392.0,662.0,1692.0,667.0,1889.0,465.0,1602.0,1881.0,3089.0,1395.0,32.0,2897.0,3038.0,3007.0,3054.0,252.0,5811.0,358.0,88.0,7656.0,105.0,185.0,175.0,111.0,60.0,282.0,261.0,452.0,260.0,855.0,73.0,74.0,22.0,129.0,336.0,98.0,1345.0,854.0,12328.0,13498.0,4300.0,728.0,14558.0,2056.0,1749.0,3899.0,18457.0,18457.0,18594.0,18594.0,103.0,113740.0,46.0,72.0,9.0,192.0,157.0,328.0,116138.0,5681.0,119634.0,580.0,637.0,563.0,120778.0
2005-11-10,7382.0,9846.0,1977.0,1639.0,1010.0,4736.0,221.0,504.0,202.0,487.0,1336.0,832.0,2185.0,166.0,2940.0,5684.0,12419.0,14184.0,1133.0,17595.0,2139.0,4247.0,109.0,78748.0,490.0,83643.0,90000.0,1160.0,344.0,91541.0,607.0,93621.0,78.0,812.0,94434.0,94434.0,231.0,217.0,251.0,305.0,606.0,96.0,846.0,95.0,271.0,158.0,391.0,1429.0,1226.0,366.0,652.0,1649.0,587.0,1923.0,454.0,1605.0,1870.0,2997.0,1389.0,32.0,2966.0,3124.0,3103.0,3154.0,255.0,5906.0,357.0,87.0,7421.0,104.0,184.0,174.0,103.0,59.0,237.0,226.0,434.0,260.0,858.0,74.0,74.0,21.0,124.0,327.0,96.0,1226.0,556.0,11773.0,13061.0,4110.0,707.0,14431.0,1967.0,1454.0,3812.0,18243.0,18243.0,18378.0,18378.0,93.0,114327.0,50.0,61.0,7.0,176.0,156.0,315.0,117578.0,5636.0,121349.0,573.0,618.0,556.0,123141.0
2005-11-11,7111.0,9977.0,1883.0,1575.0,981.0,4539.0,220.0,504.0,199.0,485.0,1323.0,796.0,2135.0,165.0,2866.0,5488.0,12349.0,14033.0,1126.0,17455.0,1967.0,4069.0,109.0,77580.0,470.0,82832.0,83750.0,1152.0,337.0,86595.0,597.0,89944.0,77.0,825.0,92107.0,92425.0,234.0,218.0,251.0,302.0,595.0,99.0,855.0,91.0,271.0,150.0,383.0,1427.0,1173.0,362.0,647.0,1628.0,522.0,1873.0,452.0,1553.0,1829.0,2954.0,1385.0,32.0,2985.0,3161.0,3167.0,3232.0,258.0,5996.0,357.0,86.0,7226.0,104.0,183.0,173.0,106.0,59.0,226.0,251.0,442.0,259.0,861.0,74.0,74.0,20.0,122.0,327.0,93.0,1162.0,388.0,11213.0,12301.0,4020.0,702.0,14212.0,1907.0,1408.0,3725.0,17937.0,17937.0,18070.0,18070.0,90.0,113865.0,70.0,77.0,9.0,158.0,162.0,318.0,117160.0,5599.0,120897.0,574.0,613.0,564.0,122695.0
2005-11-12,6953.0,10140.0,1809.0,1523.0,955.0,4377.0,221.0,508.0,197.0,482.0,1316.0,800.0,2130.0,162.0,2809.0,5295.0,12277.0,13897.0,1120.0,17307.0,1892.0,3936.0,110.0,74098.0,454.0,79408.0,61250.0,1147.0,330.0,63989.0,582.0,67624.0,76.0,795.0,71020.0,71936.0,217.0,210.0,249.0,298.0,581.0,85.0,835.0,83.0,267.0,139.0,372.0,1422.0,1150.0,362.0,647.0,1615.0,497.0,1804.0,454.0,1490.0,1767.0,2888.0,1382.0,32.0,2951.0,3140.0,3180.0,3271.0,261.0,6053.0,357.0,85.0,7124.0,103.0,182.0,173.0,109.0,59.0,223.0,259.0,444.0,258.0,864.0,75.0,75.0,20.0,122.0,327.0,91.0,1120.0,332.0,10815.0,11720.0,3953.0,716.0,14035.0,1897.0,1531.0,3691.0,17725.0,17725.0,17857.0,17857.0,89.0,105236.0,65.0,87.0,11.0,167.0,165.0,331.0,110856.0,5554.0,115054.0,577.0,660.0,556.0,117800.0
2005-11-13,6664.0,11001.0,1743.0,1482.0,933.0,4239.0,224.0,511.0,194.0,480.0,1314.0,808.0,2135.0,160.0,2795.0,5174.0,12441.0,14039.0,1113.0,17505.0,1944.0,3944.0,119.0,72617.0,442.0,77306.0,60000.0,1157.0,324.0,59627.0,582.0,60144.0,76.0,798.0,59880.0,59807.0,228.0,237.0,254.0,352.0,583.0,96.0,816.0,83.0,268.0,145.0,366.0,1400.0,1168.0,361.0,647.0,1605.0,485.0,1756.0,452.0,1442.0,1711.0,2821.0,1378.0,32.0,2901.0,3097.0,3155.0,3263.0,264.0,6063.0,357.0,84.0,7081.0,102.0,182.0,173.0,112.0,60.0,224.0,256.0,443.0,256.0,870.0,78.0,75.0,22.0,121.0,345.0,89.0,1114.0,365.0,10607.0,11388.0,3926.0,762.0,13963.0,1924.0,1703.0,3704.0,17666.0,17666.0,17798.0,17798.0,89.0,85423.0,148.0,98.0,21.0,185.0,172.0,361.0,91330.0,5558.0,95766.0,602.0,1022.0,665.0,99278.0
2005-11-14,6418.0,18271.0,1680.0,1436.0,912.0,4107.0,231.0,515.0,191.0,481.0,1320.0,813.0,2145.0,158.0,2795.0,5043.0,12750.0,14331.0,1107.0,17812.0,1981.0,4023.0,137.0,73416.0,431.0,77474.0,90717.0,1198.0,317.0,91341.0,574.0,91944.0,75.0,830.0,89753.0,88560.0,227.0,228.0,256.0,337.0,589.0,100.0,825.0,77.0,268.0,139.0,365.0,1408.0,1201.0,362.0,646.0,1598.0,479.0,1730.0,449.0,1404.0,1666.0,2765.0,1375.0,32.0,2869.0,3066.0,3122.0,3229.0,267.0,6037.0,357.0,84.0,7140.0,102.0,181.0,173.0,123.0,63.0,234.0,263.0,459.0,255.0,881.0,86.0,75.0,26.0,125.0,370.0,87.0,1187.0,547.0,10633.0,11360.0,3953.0,923.0,14139.0,2012.0,2216.0,3799.0,17938.0,17938.0,18073.0,18073.0,103.0,87373.0,184.0,261.0,27.0,201.0,225.0,418.0,87739.0,5538.0,90855.0,621.0,1205.0,837.0,92612.0
2005-11-15,6219.0,21134.0,1622.0,1383.0,894.0,3974.0,236.0,519.0,189.0,477.0,1318.0,793.0,2122.0,155.0,2793.0,4810.0,12684.0,14187.0,1100.0,17431.0,2006.0,4029.0,110.0,75011.0,421.0,79493.0,92357.0,1225.0,311.0,93873.0,553.0,95873.0,75.0,802.0,96561.0,96502.0,198.0,193.0,250.0,277.0,570.0,80.0,806.0,71.0,264.0,137.0,357.0,1421.0,1176.0,366.0,646.0,1595.0,474.0,1719.0,448.0,1384.0,1637.0,2724.0,1372.0,32.0,2853.0,3051.0,3101.0,3197.0,269.0,6003.0,357.0,84.0,7218.0,101.0,181.0,175.0,135.0,62.0,245.0,260.0,454.0,254.0,881.0,92.0,76.0,22.0,122.0,343.0,85.0,1227.0,720.0,10937.0,11762.0,3945.0,970.0,14488.0,2039.0,1863.0,3870.0,18358.0,18358.0,18494.0,18494.0,103.0,112495.0,92.0,160.0,22.0,323.0,190.0,413.0,113569.0,5426.0,116182.0,597.0,855.0,623.0,116717.0
2005-11-16,6039.0,21315.0,1566.0,1332.0,878.0,3890.0,235.0,520.0,186.0,474.0,1309.0,776.0,2095.0,155.0,2764.0,4685.0,12470.0,13944.0,1093.0,17277.0,2054.0,4085.0,109.0,70874.0,411.0,77031.0,91450.0,1230.0,305.0,93045.0,556.0,95138.0,75.0,791.0,96039.0,96076.0,222.0,226.0,257.0,346.0,572.0,96.0,790.0,81.0,268.0,164.0,352.0,1401.0,1180.0,360.0,645.0,1583.0,470.0,1714.0,448.0,1373.0,1622.0,2697.0,1369.0,32.0,2847.0,3053.0,3097.0,3180.0,272.0,5980.0,357.0,84.0,7087.0,101.0,181.0,175.0,135.0,59.0,240.0,231.0,437.0,253.0,887.0,93.0,76.0,22.0,119.0,329.0,84.0,1186.0,521.0,10915.0,11934.0,3875.0,918.0,14765.0,2016.0,1636.0,3848.0,18613.0,18613.0,18766.0,18766.0,128.0,116373.0,145.0,132.0,27.0,299.0,172.0,382.0,119840.0,5383.0,123226.0,618.0,960.0,671.0,125132.0
