, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-10-15,7582.0,4778.0,709.0,495.0,816.0,3685.0,163.0,476.0,202.0,533.0,1386.0,670.0,2060.0,101.0,2541.0,5408.0,10405.0,-416.0,2720.0,5848.0,1534.0,1737.0,2244.0,71.0,237.0,60075.0,38009.0,900.0,388.0,40712.0,3002.0,41612.0,154.0,791.0,47904.0,52595.0,242.0,227.0,284.0,833.0,94.0,1513.0,103.0,329.0,445.0,1470.0,1165.0,2023.0,229.0,502.0,1103.0,535.0,1233.0,544.0,1291.0,1656.0,3113.0,4322.0,4.0,2741.0,2771.0,1715.0,1376.0,136.0,4898.0,0.0,43.0,7975.0,83.0,159.0,169.0,29.0,53.0,28.0,292.0,208.0,316.0,835.0,0.0,71.0,26.0,96.0,1166.0,207.0,878.0,114.0,11281.0,12027.0,4055.0,667.0,14471.0,1443.0,2623.0,3036.0,17692.0,12489.0,12140.0,11148.0,81.0,80724.0,54.0,60.0,6.0,227.0,120.0,322.0,58514.0,5103.0,71816.0,832.0,697.0,865.0,77808.0
2012-10-16,7096.0,4828.0,732.0,767.0,710.0,3759.0,166.0,480.0,217.0,532.0,1442.0,677.0,2064.0,120.0,2554.0,5452.0,10616.0,11500.0,2700.0,11981.0,1322.0,1878.0,2250.0,121.0,246.0,64648.0,40792.0,934.0,423.0,39664.0,1383.0,41440.0,391.0,1949.0,50687.0,49902.0,196.0,158.0,286.0,530.0,99.0,1564.0,85.0,380.0,284.0,818.0,1350.0,2128.0,466.0,512.0,1220.0,458.0,1220.0,480.0,1316.0,1684.0,3084.0,4091.0,37.0,2720.0,2749.0,2002.0,1940.0,140.0,5310.0,0.0,44.0,7278.0,84.0,158.0,172.0,31.0,44.0,290.0,264.0,461.0,303.0,870.0,44.0,68.0,22.0,95.0,496.0,61.0,920.0,124.0,11513.0,11532.0,4088.0,734.0,14321.0,1596.0,1638.0,3063.0,19614.0,22459.0,22686.0,22017.0,122.0,72580.0,52.0,63.0,6.0,246.0,137.0,354.0,76601.0,5088.0,79104.0,946.0,921.0,1112.0,79211.0
2012-10-17,5134.0,4858.0,924.0,1030.0,672.0,4187.0,173.0,503.0,286.0,532.0,1826.0,742.0,2195.0,111.0,2601.0,5185.0,10752.0,11728.0,2663.0,12854.0,1168.0,1968.0,2452.0,120.0,269.0,66607.0,47107.0,1001.0,538.0,48009.0,1047.0,50064.0,491.0,2441.0,55456.0,55076.0,190.0,136.0,308.0,352.0,102.0,1513.0,92.0,378.0,287.0,845.0,1330.0,2613.0,432.0,628.0,1349.0,489.0,1299.0,399.0,1438.0,1913.0,2755.0,4045.0,35.0,2919.0,2854.0,2130.0,2510.0,149.0,5463.0,0.0,44.0,7728.0,93.0,154.0,197.0,30.0,41.0,197.0,234.0,541.0,299.0,927.0,59.0,67.0,14.0,101.0,240.0,63.0,1282.0,158.0,11787.0,11560.0,4097.0,932.0,14316.0,3127.0,1106.0,3819.0,19204.0,19204.0,19280.0,19280.0,140.0,73210.0,42.0,63.0,6.0,272.0,137.0,400.0,75830.0,5004.0,78040.0,1044.0,1121.0,1348.0,80364.0
2012-10-18,5064.0,4774.0,819.0,773.0,726.0,3898.0,186.0,523.0,216.0,534.0,1631.0,944.0,2392.0,86.0,2769.0,4931.0,10808.0,11793.0,2652.0,13620.0,1050.0,2055.0,2644.0,53.0,276.0,66208.0,53499.0,1070.0,478.0,54574.0,1725.0,56656.0,218.0,1307.0,61761.0,61377.0,252.0,192.0,306.0,832.0,80.0,1372.0,145.0,352.0,557.0,914.0,1228.0,2536.0,425.0,551.0,1328.0,484.0,1442.0,381.0,1342.0,1742.0,2551.0,4028.0,35.0,3042.0,2863.0,2166.0,2637.0,152.0,5588.0,0.0,44.0,7718.0,84.0,151.0,179.0,29.0,42.0,144.0,241.0,541.0,249.0,876.0,59.0,67.0,8.0,77.0,414.0,66.0,1229.0,172.0,11265.0,11333.0,4484.0,1008.0,14314.0,3008.0,1038.0,4669.0,18791.0,18791.0,18867.0,18867.0,88.0,78360.0,41.0,56.0,5.0,266.0,114.0,385.0,80260.0,5001.0,82354.0,773.0,545.0,962.0,83859.0
2012-10-19,6496.0,4735.0,717.0,742.0,870.0,3720.0,185.0,526.0,186.0,532.0,1606.0,775.0,2180.0,93.0,2805.0,5031.0,10863.0,11856.0,2669.0,13884.0,1347.0,2141.0,2826.0,53.0,286.0,71793.0,61588.0,1132.0,441.0,62622.0,1756.0,64001.0,297.0,1576.0,68698.0,68298.0,270.0,210.0,321.0,874.0,50.0,1314.0,153.0,351.0,569.0,982.0,1008.0,2286.0,428.0,522.0,1190.0,455.0,1415.0,386.0,1274.0,1641.0,2531.0,3997.0,36.0,3270.0,3101.0,2331.0,2718.0,140.0,5731.0,0.0,41.0,7685.0,79.0,149.0,170.0,28.0,45.0,148.0,262.0,548.0,248.0,858.0,60.0,69.0,1.0,76.0,548.0,68.0,1034.0,128.0,11302.0,11254.0,4373.0,814.0,14304.0,2799.0,1201.0,4395.0,18748.0,18748.0,18822.0,18822.0,64.0,84682.0,42.0,54.0,5.0,248.0,109.0,340.0,86451.0,4999.0,88700.0,702.0,430.0,814.0,90303.0
2012-10-20,6304.0,4747.0,731.0,750.0,736.0,3688.0,181.0,522.0,195.0,532.0,1566.0,726.0,2122.0,107.0,2658.0,5471.0,10814.0,11807.0,2673.0,13499.0,1500.0,2226.0,3012.0,65.0,294.0,74596.0,65502.0,1179.0,454.0,67078.0,720.0,68878.0,341.0,1865.0,73331.0,73174.0,230.0,139.0,368.0,483.0,48.0,1264.0,127.0,356.0,428.0,1096.0,1112.0,2258.0,426.0,508.0,1096.0,450.0,1268.0,397.0,1250.0,1612.0,2560.0,3970.0,35.0,3290.0,3156.0,2509.0,2909.0,139.0,5750.0,0.0,40.0,7650.0,79.0,150.0,169.0,35.0,44.0,156.0,239.0,542.0,244.0,856.0,63.0,71.0,0.0,74.0,321.0,64.0,1006.0,122.0,11038.0,11294.0,4313.0,763.0,14279.0,2671.0,945.0,4249.0,19467.0,19467.0,19541.0,19541.0,67.0,92008.0,41.0,55.0,5.0,240.0,112.0,335.0,93769.0,4990.0,96174.0,715.0,442.0,816.0,97818.0
2012-10-21,5064.0,4881.0,790.0,862.0,710.0,3857.0,181.0,517.0,209.0,529.0,1544.0,753.0,2145.0,121.0,2636.0,5314.0,10836.0,11832.0,2670.0,13256.0,1346.0,2320.0,3210.0,73.0,309.0,74585.0,66487.0,1201.0,450.0,68160.0,423.0,69983.0,259.0,1572.0,73685.0,73614.0,210.0,115.0,398.0,374.0,78.0,1252.0,122.0,353.0,400.0,1217.0,1320.0,2370.0,423.0,533.0,1188.0,452.0,1217.0,395.0,1270.0,1642.0,2572.0,3945.0,40.0,3254.0,3110.0,2526.0,2943.0,138.0,5754.0,0.0,41.0,7635.0,82.0,147.0,174.0,41.0,45.0,154.0,237.0,542.0,242.0,851.0,64.0,72.0,0.0,73.0,377.0,65.0,1047.0,131.0,11000.0,11273.0,4307.0,912.0,14254.0,2956.0,799.0,4339.0,19458.0,19458.0,19532.0,19532.0,78.0,95694.0,45.0,60.0,5.0,246.0,128.0,351.0,98359.0,4983.0,101177.0,706.0,427.0,782.0,103201.0
2012-10-22,4654.0,5040.0,777.0,837.0,702.0,3914.0,190.0,536.0,209.0,531.0,1523.0,816.0,2220.0,101.0,2669.0,5006.0,11096.0,12120.0,2661.0,13658.0,1122.0,2491.0,3408.0,68.0,326.0,74484.0,66392.0,1218.0,442.0,68102.0,392.0,69978.0,200.0,1315.0,73136.0,73115.0,212.0,126.0,401.0,337.0,70.0,1260.0,118.0,346.0,402.0,1328.0,1555.0,2543.0,422.0,546.0,1280.0,446.0,1328.0,394.0,1265.0,1640.0,2650.0,3918.0,54.0,3348.0,3166.0,2533.0,2931.0,135.0,5878.0,0.0,42.0,7621.0,80.0,145.0,168.0,44.0,54.0,196.0,257.0,558.0,238.0,844.0,64.0,72.0,0.0,72.0,354.0,65.0,1012.0,122.0,10990.0,11257.0,4318.0,882.0,14229.0,3471.0,892.0,4981.0,18884.0,18884.0,18959.0,18959.0,85.0,95646.0,41.0,60.0,5.0,256.0,132.0,380.0,98633.0,4980.0,101745.0,701.0,404.0,768.0,103936.0
2012-10-23,4531.0,5050.0,748.0,796.0,693.0,3830.0,195.0,548.0,190.0,534.0,1502.0,813.0,2216.0,92.0,2725.0,4840.0,11100.0,12130.0,2598.0,13546.0,1002.0,2681.0,3608.0,54.0,330.0,74382.0,66288.0,1253.0,430.0,67950.0,399.0,69820.0,161.0,1385.0,72348.0,72347.0,197.0,108.0,426.0,300.0,50.0,1234.0,113.0,338.0,360.0,1349.0,1732.0,2756.0,423.0,553.0,1306.0,447.0,1416.0,396.0,1271.0,1666.0,2654.0,3893.0,60.0,3565.0,3368.0,2676.0,3036.0,142.0,6078.0,0.0,45.0,7608.0,78.0,146.0,167.0,46.0,62.0,269.0,306.0,569.0,234.0,841.0,64.0,72.0,0.0,70.0,824.0,70.0,987.0,122.0,10916.0,11298.0,4261.0,845.0,14225.0,3008.0,871.0,4736.0,18618.0,18618.0,18701.0,18701.0,78.0,94738.0,41.0,59.0,5.0,256.0,132.0,386.0,97801.0,4975.0,101120.0,698.0,404.0,772.0,103530.0
2012-10-24,4472.0,4964.0,729.0,763.0,684.0,3766.0,199.0,550.0,182.0,533.0,1498.0,756.0,2148.0,88.0,2686.0,4734.0,11150.0,12187.0,2445.0,13116.0,1052.0,2870.0,3808.0,58.0,338.0,74350.0,66243.0,1279.0,420.0,67869.0,411.0,69729.0,171.0,1954.0,71566.0,71576.0,181.0,97.0,462.0,268.0,49.0,1232.0,107.0,336.0,325.0,1333.0,1822.0,2944.0,428.0,582.0,1376.0,471.0,1533.0,402.0,1294.0,1675.0,2716.0,3868.0,46.0,3747.0,3553.0,2890.0,3238.0,152.0,6291.0,0.0,64.0,7607.0,80.0,150.0,170.0,57.0,59.0,314.0,278.0,558.0,230.0,838.0,64.0,73.0,0.0,68.0,480.0,67.0,1000.0,136.0,10898.0,11400.0,4236.0,814.0,14234.0,2644.0,869.0,4293.0,18589.0,18589.0,18673.0,18673.0,79.0,93890.0,41.0,59.0,4.0,258.0,134.0,382.0,96961.0,4963.0,100454.0,697.0,647.0,872.0,102690.0
