, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-11-18,6582.0,22684.0,1314.0,1245.0,1920.0,3870.0,270.0,626.0,286.0,634.0,1610.0,1280.0,2889.0,100.0,3648.0,4833.0,11026.0,12121.0,949.0,12432.0,1015.0,2179.0,2874.0,52.0,99934.0,1430.0,104139.0,104999.0,1259.0,833.0,104082.0,1326.0,102838.0,267.0,1709.0,104796.0,105056.0,169.0,122.0,233.0,375.0,108.0,981.0,126.0,414.0,201.0,614.0,1731.0,3304.0,375.0,608.0,1420.0,466.0,1678.0,473.0,1501.0,2000.0,3094.0,1339.0,27.0,2710.0,2982.0,2770.0,2306.0,154.0,5124.0,0.0,67.0,7727.0,78.0,140.0,152.0,92.0,52.0,191.0,303.0,321.0,215.0,717.0,36.0,65.0,7.0,56.0,300.0,75.0,962.0,142.0,9178.0,9931.0,5004.0,762.0,15550.0,2380.0,1118.0,4166.0,19717.0,19717.0,19788.0,20295.0,109.0,139935.0,47.0,140.0,38.0,214.0,140.0,343.0,144057.0,5086.0,148326.0,840.0,439.0,621.0,151936.0
2014-11-19,6458.0,22376.0,1289.0,1205.0,1854.0,3816.0,267.0,619.0,284.0,624.0,1593.0,1207.0,2800.0,98.0,3553.0,4788.0,11212.0,12322.0,932.0,12636.0,992.0,2164.0,2859.0,52.0,100354.0,1366.0,104593.0,104999.0,1223.0,794.0,104730.0,1293.0,104014.0,260.0,1661.0,105520.0,105468.0,152.0,114.0,233.0,336.0,101.0,951.0,116.0,402.0,194.0,590.0,1695.0,3222.0,374.0,605.0,1424.0,462.0,1686.0,472.0,1497.0,1994.0,3084.0,1341.0,27.0,2698.0,2939.0,2761.0,2344.0,156.0,5224.0,0.0,67.0,7513.0,78.0,139.0,152.0,92.0,52.0,190.0,303.0,321.0,216.0,720.0,36.0,65.0,7.0,56.0,290.0,75.0,966.0,141.0,9296.0,9943.0,4952.0,748.0,15616.0,2247.0,1094.0,4076.0,19692.0,19692.0,19766.0,19802.0,107.0,128192.0,47.0,136.0,38.0,207.0,140.0,344.0,131607.0,5101.0,134770.0,831.0,402.0,616.0,136955.0
2014-11-20,6358.0,22494.0,1262.0,1168.0,1784.0,3764.0,268.0,617.0,281.0,615.0,1576.0,1144.0,2720.0,96.0,3460.0,4727.0,11240.0,12350.0,914.0,12667.0,964.0,2150.0,2845.0,51.0,100480.0,1307.0,104738.0,104999.0,1189.0,761.0,105428.0,1267.0,105304.0,252.0,1616.0,106766.0,106715.0,143.0,110.0,233.0,306.0,96.0,934.0,107.0,393.0,192.0,570.0,1661.0,3146.0,373.0,598.0,1420.0,459.0,1689.0,472.0,1494.0,1986.0,3075.0,1343.0,27.0,2694.0,2899.0,2714.0,2317.0,158.0,5232.0,0.0,68.0,7436.0,76.0,137.0,152.0,91.0,52.0,192.0,303.0,321.0,217.0,726.0,37.0,65.0,7.0,56.0,280.0,74.0,962.0,140.0,9170.0,9924.0,4908.0,738.0,15574.0,2118.0,1079.0,3929.0,19502.0,19502.0,19578.0,19578.0,100.0,128879.0,46.0,132.0,37.0,203.0,142.0,345.0,132229.0,5118.0,135261.0,822.0,436.0,612.0,137040.0
2014-11-21,6244.0,22624.0,1235.0,1132.0,1724.0,3734.0,266.0,617.0,278.0,609.0,1566.0,1088.0,2653.0,95.0,3382.0,4665.0,11163.0,12262.0,897.0,12583.0,939.0,2122.0,2822.0,60.0,100480.0,1249.0,104679.0,103110.0,1156.0,732.0,104598.0,1238.0,105427.0,246.0,1574.0,107250.0,107298.0,130.0,107.0,233.0,277.0,92.0,926.0,101.0,386.0,188.0,554.0,1646.0,3081.0,371.0,587.0,1414.0,456.0,1686.0,472.0,1490.0,1978.0,3065.0,1347.0,27.0,2683.0,2854.0,2666.0,2288.0,160.0,5206.0,0.0,68.0,7377.0,76.0,136.0,150.0,89.0,52.0,207.0,301.0,320.0,218.0,732.0,38.0,65.0,7.0,56.0,272.0,73.0,958.0,136.0,9072.0,9786.0,4864.0,724.0,15536.0,2058.0,1100.0,3850.0,19387.0,19387.0,19464.0,19464.0,102.0,129872.0,46.0,130.0,36.0,200.0,143.0,347.0,133242.0,5139.0,136258.0,816.0,970.0,643.0,138198.0
2014-11-22,6124.0,21529.0,1210.0,1100.0,1668.0,3718.0,265.0,614.0,278.0,604.0,1558.0,1038.0,2596.0,94.0,3316.0,4635.0,11087.0,12174.0,882.0,12546.0,920.0,2086.0,2782.0,62.0,98998.0,1199.0,103832.0,99650.0,1118.0,704.0,101470.0,1355.0,102644.0,240.0,1534.0,104312.0,104387.0,162.0,174.0,283.0,372.0,154.0,935.0,103.0,414.0,244.0,606.0,1651.0,3046.0,370.0,582.0,1417.0,454.0,1682.0,472.0,1488.0,1972.0,3055.0,1351.0,27.0,2669.0,2806.0,2614.0,2255.0,162.0,5176.0,0.0,69.0,7318.0,76.0,136.0,149.0,86.0,52.0,235.0,299.0,319.0,219.0,737.0,38.0,65.0,7.0,57.0,267.0,72.0,953.0,136.0,9056.0,9753.0,4823.0,712.0,15491.0,2063.0,1116.0,3833.0,19323.0,19323.0,19398.0,19398.0,115.0,128761.0,47.0,130.0,39.0,203.0,147.0,346.0,132709.0,5163.0,135845.0,997.0,1513.0,756.0,138600.0
2014-11-23,6019.0,15250.0,1186.0,1068.0,1620.0,3736.0,262.0,607.0,278.0,596.0,1545.0,996.0,2540.0,105.0,3266.0,4608.0,11067.0,12149.0,899.0,13004.0,971.0,2086.0,2757.0,126.0,95091.0,1148.0,99974.0,99185.0,1083.0,678.0,101082.0,1754.0,102838.0,233.0,1569.0,104386.0,104379.0,213.0,282.0,350.0,698.0,292.0,1028.0,100.0,493.0,279.0,754.0,1831.0,3086.0,368.0,582.0,1425.0,452.0,1686.0,472.0,1485.0,1967.0,3048.0,1354.0,28.0,2657.0,2758.0,2558.0,2219.0,179.0,5141.0,0.0,70.0,7259.0,75.0,134.0,149.0,86.0,51.0,272.0,299.0,329.0,220.0,743.0,39.0,65.0,7.0,57.0,264.0,72.0,956.0,143.0,9051.0,9742.0,4788.0,709.0,15467.0,2122.0,2407.0,3873.0,19339.0,19339.0,19414.0,19414.0,211.0,127001.0,111.0,154.0,80.0,237.0,153.0,352.0,130649.0,5219.0,133763.0,1644.0,2560.0,1154.0,137864.0
2014-11-24,5934.0,17052.0,1164.0,1038.0,1574.0,3786.0,262.0,604.0,277.0,587.0,1530.0,956.0,2486.0,94.0,3202.0,4643.0,11071.0,12150.0,879.0,12733.0,1170.0,2283.0,2909.0,90.0,89919.0,1099.0,95233.0,98720.0,1076.0,656.0,100554.0,1387.0,102902.0,228.0,1549.0,104455.0,104454.0,192.0,224.0,292.0,531.0,201.0,1186.0,94.0,478.0,204.0,696.0,2037.0,3150.0,367.0,588.0,1440.0,449.0,1697.0,470.0,1484.0,1962.0,3043.0,1359.0,27.0,2652.0,2717.0,2507.0,2184.0,191.0,5117.0,0.0,70.0,7201.0,74.0,133.0,149.0,86.0,50.0,278.0,299.0,323.0,221.0,748.0,43.0,63.0,7.0,57.0,260.0,71.0,954.0,142.0,9062.0,9746.0,4755.0,702.0,15442.0,2203.0,2139.0,3963.0,19405.0,19405.0,19479.0,19479.0,186.0,127164.0,90.0,190.0,60.0,264.0,150.0,361.0,130791.0,5306.0,133916.0,1288.0,2046.0,968.0,138969.0
2014-11-25,5838.0,23764.0,1142.0,1008.0,1528.0,3748.0,262.0,604.0,275.0,582.0,1521.0,925.0,2446.0,92.0,3148.0,4659.0,11060.0,12133.0,860.0,12532.0,1313.0,2450.0,3089.0,61.0,92328.0,1058.0,95245.0,98255.0,1114.0,636.0,100052.0,1614.0,102766.0,222.0,1557.0,104351.0,104360.0,248.0,287.0,326.0,563.0,184.0,1156.0,91.0,463.0,236.0,660.0,2068.0,3243.0,366.0,592.0,1456.0,447.0,1713.0,469.0,1478.0,1954.0,3036.0,1363.0,27.0,2654.0,2684.0,2462.0,2156.0,192.0,5094.0,0.0,71.0,7143.0,74.0,133.0,149.0,86.0,50.0,220.0,299.0,320.0,222.0,754.0,45.0,63.0,7.0,58.0,255.0,71.0,941.0,138.0,9044.0,9728.0,4715.0,696.0,15412.0,2222.0,1428.0,3999.0,19411.0,19411.0,19485.0,19485.0,142.0,127270.0,66.0,208.0,44.0,291.0,150.0,357.0,130979.0,5278.0,134053.0,1072.0,1358.0,764.0,137948.0
2014-11-26,5752.0,23917.0,1120.0,980.0,1486.0,3712.0,260.0,604.0,274.0,577.0,1514.0,895.0,2408.0,91.0,3108.0,4787.0,11138.0,12215.0,840.0,12515.0,1136.0,2302.0,3056.0,60.0,97262.0,1016.0,100760.0,97790.0,1149.0,616.0,99594.0,2088.0,102484.0,228.0,1893.0,104280.0,104264.0,403.0,541.0,504.0,1109.0,829.0,1340.0,109.0,651.0,369.0,1042.0,2185.0,3323.0,364.0,592.0,1458.0,446.0,1728.0,466.0,1469.0,1942.0,3023.0,1366.0,27.0,2661.0,2654.0,2424.0,2136.0,186.0,5069.0,0.0,71.0,7102.0,74.0,133.0,148.0,86.0,50.0,192.0,299.0,319.0,222.0,759.0,45.0,63.0,7.0,58.0,251.0,70.0,934.0,136.0,9028.0,9707.0,4692.0,694.0,15391.0,2218.0,1521.0,3998.0,19388.0,19388.0,19463.0,19463.0,140.0,127159.0,74.0,198.0,52.0,316.0,156.0,356.0,130953.0,5384.0,134112.0,1594.0,1714.0,1004.0,137322.0
2014-11-27,5662.0,22784.0,1099.0,953.0,1444.0,3758.0,258.0,602.0,272.0,574.0,1508.0,870.0,2377.0,91.0,3072.0,4709.0,11256.0,12340.0,820.0,12599.0,1039.0,2157.0,2878.0,62.0,97449.0,974.0,101432.0,97324.0,1207.0,595.0,99140.0,1939.0,110390.0,232.0,1920.0,111365.0,111032.0,333.0,478.0,435.0,957.0,594.0,1972.0,95.0,612.0,277.0,1038.0,3164.0,3521.0,362.0,594.0,1435.0,444.0,1736.0,464.0,1462.0,1931.0,3006.0,1370.0,27.0,2662.0,2625.0,2388.0,2118.0,180.0,5042.0,0.0,72.0,7130.0,73.0,130.0,146.0,84.0,49.0,190.0,298.0,319.0,223.0,765.0,48.0,63.0,7.0,58.0,248.0,70.0,930.0,132.0,9021.0,9695.0,4662.0,686.0,15377.0,2219.0,1564.0,3998.0,19375.0,19375.0,19458.0,19458.0,154.0,129266.0,70.0,199.0,71.0,308.0,156.0,372.0,132331.0,5637.0,135564.0,1889.0,1932.0,1318.0,140112.0
