, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-12-23,5941.0,23004.0,1386.0,1598.0,2270.0,5771.0,284.0,616.0,294.0,686.0,1749.0,1712.0,3454.0,283.0,4391.0,7482.0,17270.0,18861.0,1454.0,20240.0,7044.0,4935.0,5740.0,256.0,95423.0,1848.0,103330.0,97958.0,1890.0,944.0,100633.0,2150.0,101604.0,281.0,3196.0,112938.0,102180.0,763.0,928.0,836.0,1589.0,542.0,3146.0,442.0,1954.0,1210.0,2940.0,6787.0,6950.0,370.0,585.0,1562.0,529.0,1988.0,542.0,1602.0,2160.0,3392.0,1461.0,60.0,2778.0,3273.0,2830.0,2650.0,232.0,5651.0,820.0,135.0,8739.0,80.0,190.0,161.0,134.0,54.0,368.0,617.0,679.0,271.0,1008.0,488.0,169.0,26.0,58.0,895.0,135.0,2881.0,2605.0,16264.0,21370.0,5872.0,5616.0,33739.0,9862.0,7263.0,11903.0,45641.0,45011.0,45700.0,45765.0,1880.0,157851.0,770.0,2084.0,584.0,2914.0,4228.0,8106.0,168826.0,11533.0,164016.0,2865.0,4742.0,2202.0,176630.0
2014-12-24,5867.0,27330.0,1367.0,1546.0,1996.0,5696.0,281.0,612.0,272.0,706.0,1751.0,1433.0,3244.0,252.0,4246.0,7376.0,17319.0,18921.0,1458.0,20255.0,5760.0,4973.0,5842.0,144.0,92405.0,1728.0,100739.0,110155.0,2123.0,935.0,113113.0,2040.0,113854.0,268.0,2564.0,121458.0,121013.0,682.0,737.0,586.0,1502.0,434.0,2454.0,393.0,1693.0,1200.0,2492.0,5534.0,7848.0,368.0,584.0,1550.0,504.0,1896.0,540.0,1581.0,2117.0,3294.0,1454.0,58.0,2692.0,3195.0,2869.0,2732.0,216.0,5780.0,820.0,111.0,8700.0,78.0,179.0,159.0,122.0,54.0,289.0,455.0,572.0,259.0,894.0,274.0,128.0,23.0,53.0,637.0,121.0,1874.0,1702.0,14162.0,19559.0,5721.0,3753.0,28834.0,8391.0,5193.0,10147.0,38981.0,38688.0,38874.0,38892.0,1368.0,164659.0,528.0,1296.0,399.0,1585.0,2267.0,4866.0,174613.0,8954.0,166525.0,2547.0,3662.0,1800.0,175139.0
2014-12-25,5792.0,28401.0,1348.0,1504.0,2163.0,5629.0,276.0,597.0,260.0,702.0,1714.0,1302.0,3081.0,255.0,4040.0,7274.0,17176.0,18772.0,1453.0,20320.0,5376.0,4983.0,6000.0,347.0,91392.0,1623.0,99352.0,113593.0,2218.0,925.0,116476.0,2120.0,118507.0,273.0,2441.0,125632.0,125441.0,759.0,797.0,666.0,1863.0,558.0,2351.0,350.0,1633.0,1163.0,2718.0,5246.0,7262.0,366.0,576.0,1484.0,490.0,1856.0,536.0,1575.0,2102.0,3251.0,1443.0,57.0,2616.0,3082.0,2768.0,2652.0,205.0,5764.0,820.0,84.0,8533.0,76.0,170.0,158.0,110.0,53.0,250.0,428.0,566.0,258.0,937.0,236.0,107.0,23.0,50.0,656.0,118.0,1470.0,1462.0,13306.0,17710.0,5570.0,3424.0,25076.0,7874.0,5870.0,10430.0,35507.0,35486.0,35771.0,35771.0,1295.0,167718.0,488.0,1477.0,504.0,1271.0,1799.0,2840.0,176264.0,8147.0,172171.0,2595.0,3226.0,1842.0,179677.0
2014-12-26,5706.0,28377.0,1328.0,1468.0,2419.0,5576.0,268.0,584.0,256.0,692.0,1674.0,1236.0,3000.0,253.0,3920.0,7200.0,17090.0,18682.0,1434.0,19850.0,5603.0,5021.0,6133.0,232.0,90936.0,1526.0,98814.0,114999.0,2251.0,903.0,118264.0,1970.0,120934.0,265.0,2358.0,127870.0,127862.0,593.0,634.0,546.0,1323.0,309.0,2280.0,298.0,1537.0,885.0,2447.0,5280.0,6848.0,365.0,576.0,1494.0,483.0,1812.0,532.0,1574.0,2096.0,3226.0,1432.0,56.0,2552.0,3004.0,2680.0,2564.0,199.0,5656.0,820.0,80.0,8408.0,76.0,161.0,157.0,108.0,53.0,272.0,420.0,563.0,258.0,910.0,284.0,104.0,23.0,52.0,597.0,114.0,1399.0,1240.0,12755.0,16102.0,5468.0,3317.0,24192.0,8999.0,6086.0,12143.0,36335.0,36335.0,36702.0,36702.0,1466.0,171817.0,393.0,1137.0,439.0,1395.0,1708.0,2791.0,179464.0,8010.0,177108.0,2435.0,2529.0,1698.0,183520.0
2014-12-27,5626.0,27107.0,1308.0,1434.0,2080.0,5519.0,263.0,574.0,255.0,684.0,1643.0,1196.0,2932.0,220.0,3816.0,7100.0,17039.0,18632.0,1411.0,19643.0,5265.0,5104.0,6015.0,138.0,98220.0,1429.0,101116.0,115468.0,2249.0,878.0,118598.0,1891.0,121170.0,260.0,2364.0,127337.0,127346.0,480.0,502.0,423.0,1008.0,219.0,1896.0,263.0,1386.0,750.0,2149.0,4623.0,6551.0,363.0,575.0,1499.0,477.0,1822.0,528.0,1574.0,2090.0,3204.0,1422.0,54.0,2512.0,2930.0,2598.0,2488.0,192.0,5556.0,820.0,78.0,8292.0,74.0,153.0,157.0,101.0,52.0,231.0,415.0,536.0,258.0,880.0,188.0,94.0,23.0,52.0,567.0,111.0,1348.0,1032.0,12225.0,14816.0,5362.0,2862.0,25080.0,8846.0,4282.0,11574.0,36653.0,36653.0,36934.0,36934.0,971.0,172274.0,279.0,810.0,306.0,1010.0,1270.0,2266.0,180176.0,7393.0,184669.0,2203.0,2085.0,1465.0,190975.0
2014-12-28,5537.0,22926.0,1288.0,1402.0,1971.0,5463.0,262.0,566.0,255.0,680.0,1620.0,1181.0,2873.0,199.0,3732.0,7003.0,17003.0,18598.0,1378.0,19524.0,4506.0,5114.0,5981.0,128.0,121038.0,1340.0,125798.0,125780.0,2202.0,854.0,128075.0,1845.0,129666.0,253.0,2336.0,133635.0,133183.0,428.0,441.0,385.0,866.0,196.0,1664.0,235.0,1240.0,648.0,1915.0,4078.0,5980.0,361.0,567.0,1460.0,472.0,1829.0,524.0,1573.0,2085.0,3185.0,1411.0,54.0,2514.0,2906.0,2549.0,2437.0,188.0,5472.0,820.0,78.0,8176.0,73.0,144.0,156.0,94.0,52.0,194.0,410.0,523.0,257.0,869.0,146.0,89.0,23.0,52.0,548.0,108.0,1305.0,916.0,11858.0,13916.0,5264.0,2668.0,24732.0,7735.0,3417.0,10206.0,34938.0,34938.0,35224.0,35224.0,804.0,171702.0,213.0,688.0,243.0,806.0,1154.0,1996.0,178674.0,7077.0,182816.0,2120.0,2071.0,1403.0,188623.0
2014-12-29,5460.0,21977.0,1268.0,1370.0,1904.0,5410.0,259.0,563.0,255.0,678.0,1604.0,1178.0,2814.0,188.0,3663.0,6911.0,16994.0,18594.0,1345.0,19438.0,4091.0,5124.0,5988.0,125.0,120226.0,1248.0,127836.0,129998.0,2133.0,834.0,133147.0,1804.0,135784.0,246.0,2260.0,140316.0,140236.0,388.0,398.0,375.0,766.0,181.0,1545.0,210.0,1110.0,568.0,1720.0,3710.0,5386.0,360.0,564.0,1444.0,466.0,1811.0,520.0,1572.0,2078.0,3162.0,1400.0,52.0,2498.0,2877.0,2527.0,2419.0,184.0,5420.0,820.0,78.0,8061.0,72.0,136.0,154.0,86.0,52.0,194.0,406.0,512.0,257.0,859.0,147.0,88.0,23.0,54.0,529.0,106.0,1275.0,839.0,11572.0,13287.0,5167.0,2548.0,24484.0,6819.0,3045.0,9113.0,33598.0,33598.0,33942.0,33942.0,776.0,177860.0,175.0,606.0,211.0,700.0,1148.0,2002.0,183666.0,6949.0,187372.0,1994.0,1744.0,1320.0,192284.0
2014-12-30,5399.0,17470.0,1248.0,1342.0,1839.0,5359.0,258.0,561.0,255.0,674.0,1588.0,1176.0,2766.0,180.0,3602.0,6826.0,16997.0,18602.0,1315.0,19372.0,3783.0,5133.0,5996.0,122.0,119843.0,1160.0,127279.0,130467.0,2055.0,798.0,133371.0,1772.0,135939.0,239.0,2192.0,139784.0,139802.0,346.0,354.0,358.0,675.0,168.0,1470.0,190.0,997.0,503.0,1534.0,3423.0,4921.0,358.0,563.0,1448.0,461.0,1806.0,518.0,1570.0,2073.0,3142.0,1391.0,52.0,2468.0,2827.0,2487.0,2389.0,182.0,5384.0,820.0,78.0,7947.0,72.0,128.0,154.0,80.0,52.0,197.0,401.0,502.0,257.0,848.0,130.0,86.0,23.0,54.0,512.0,104.0,1254.0,785.0,11332.0,12823.0,5084.0,2451.0,24280.0,6188.0,2846.0,8384.0,32664.0,32664.0,32957.0,32957.0,696.0,179380.0,151.0,544.0,193.0,619.0,1038.0,1888.0,186374.0,6717.0,190133.0,1853.0,1313.0,1229.0,195048.0
2014-12-31,5336.0,13080.0,1228.0,1316.0,1785.0,5310.0,255.0,559.0,254.0,668.0,1571.0,1176.0,2748.0,174.0,3565.0,6742.0,17011.0,18623.0,1284.0,19318.0,3548.0,5142.0,6002.0,119.0,119449.0,1076.0,126860.0,139529.0,1986.0,764.0,141871.0,1745.0,143752.0,234.0,2127.0,145600.0,145206.0,312.0,319.0,348.0,598.0,157.0,1406.0,172.0,894.0,451.0,1366.0,3170.0,4558.0,357.0,558.0,1432.0,454.0,1816.0,514.0,1568.0,2067.0,3123.0,1381.0,51.0,2459.0,2792.0,2444.0,2350.0,180.0,5338.0,820.0,78.0,7858.0,71.0,127.0,154.0,78.0,52.0,193.0,396.0,493.0,256.0,840.0,119.0,86.0,23.0,55.0,496.0,101.0,1234.0,741.0,11114.0,12476.0,5016.0,2361.0,24096.0,5728.0,2711.0,7868.0,31964.0,31964.0,32232.0,32232.0,650.0,178896.0,136.0,505.0,181.0,556.0,932.0,1748.0,185227.0,6538.0,188759.0,1746.0,1177.0,1183.0,193030.0
2015-01-01,5249.0,9260.0,1223.0,1290.0,1730.0,5128.0,254.0,556.0,252.0,662.0,1552.0,1175.0,2727.0,170.0,3548.0,6653.0,17042.0,18663.0,1255.0,19291.0,3337.0,5008.0,5972.0,117.0,116571.0,993.0,124623.0,117342.0,1919.0,733.0,122318.0,1705.0,127601.0,228.0,2065.0,133708.0,134879.0,288.0,295.0,342.0,534.0,147.0,1350.0,157.0,803.0,410.0,1219.0,2946.0,4250.0,356.0,556.0,1420.0,450.0,1813.0,510.0,1569.0,2063.0,3104.0,1371.0,50.0,2454.0,2767.0,2416.0,2325.0,178.0,5294.0,820.0,78.0,7837.0,70.0,125.0,152.0,74.0,52.0,190.0,392.0,486.0,256.0,835.0,114.0,84.0,23.0,56.0,481.0,99.0,1214.0,703.0,10920.0,12205.0,4958.0,2276.0,23934.0,5374.0,2604.0,7476.0,31410.0,31410.0,31668.0,31668.0,620.0,181850.0,125.0,478.0,174.0,517.0,874.0,1659.0,188693.0,6415.0,192053.0,1660.0,1114.0,1150.0,195971.0
